# V4 2D basket call-on-min — rho=0
# K=100 T=1 r=0.05 sigma1=0.2 sigma2=0.2
# N_x=64 N_y=64 N_t=500 p=1 delta_p=2
x1,x2,S1,S2,u_DPG,delta1,delta2
-1.921875,2.765625,14.63323316,1588.896749,-3.768192757e-07,-7.967814672e-09,-1.432691223e-09
-1.921875,2.859375,14.63323316,1745.061689,1.714096743e-07,-5.732911248e-08,-3.17509858e-09
-1.921875,2.953125,14.63323316,1916.575322,7.731012269e-07,1.115726162e-08,-6.30840521e-10
-1.828125,-2.953125,16.07146254,5.217639967,5.756762658e-09,-1.763600791e-08,1.179687698e-07
-1.828125,-2.859375,16.07146254,5.730456443,4.705318286e-08,-4.726791058e-08,1.069763564e-07
-1.828125,-2.765625,16.07146254,6.293675158,1.059727181e-07,-6.350474683e-08,1.156024083e-07
-1.828125,-2.671875,16.07146254,6.912249904,1.254399674e-07,-7.309802371e-08,8.331435908e-08
-1.828125,-2.578125,16.07146254,7.591621356,1.77597023e-07,-7.027771498e-08,5.578267533e-08
-1.828125,-2.484375,16.07146254,8.337764926,2.398369329e-07,-4.931200589e-08,5.323787373e-08
-1.828125,-2.390625,16.07146254,9.157243322,2.57959772e-07,-2.103589965e-08,4.454773874e-08
-1.828125,-2.296875,16.07146254,10.05726427,2.9364261e-07,1.178395831e-08,4.715325814e-08
-1.828125,-2.203125,16.07146254,11.0457439,3.311056991e-07,4.801188497e-08,5.955441744e-08
-1.828125,-2.109375,16.07146254,12.13137638,3.617637063e-07,7.042982112e-08,6.512798153e-08
-1.828125,-2.015625,16.07146254,13.32371041,3.93622916e-07,8.44282981e-08,7.294027367e-08
-1.828125,-1.921875,16.07146254,14.63323316,4.037239442e-07,8.649759935e-08,6.866258612e-08
-1.828125,-1.828125,16.07146254,16.07146254,4.526861284e-07,6.518196757e-08,6.664956481e-08
-1.828125,-1.734375,16.07146254,17.65104849,4.472584967e-07,2.92497455e-08,7.681526387e-08
-1.828125,-1.640625,16.07146254,19.38588426,4.679156247e-07,-2.055207053e-08,6.660807448e-08
-1.828125,-1.546875,16.07146254,21.29122862,4.544510025e-07,-8.096427798e-08,5.336533531e-08
-1.828125,-1.453125,16.07146254,23.38384001,5.086410081e-07,-1.450376598e-07,4.295063203e-08
-1.828125,-1.359375,16.07146254,25.68212401,5.306838896e-07,-1.976524733e-07,4.398997108e-08
-1.828125,-1.265625,16.07146254,28.20629517,5.194968417e-07,-2.385872469e-07,3.646813417e-08
-1.828125,-1.171875,16.07146254,30.97855485,5.911133604e-07,-2.660590249e-07,1.21590056e-08
-1.828125,-1.078125,16.07146254,34.02328646,6.066879667e-07,-2.809426403e-07,-1.138111586e-08
-1.828125,-0.984375,16.07146254,37.36726994,5.040297322e-07,-2.855386237e-07,-1.013849222e-08
-1.828125,-0.890625,16.07146254,41.03991731,8.012344502e-07,-2.996039456e-07,-1.01239957e-07
-1.828125,-0.796875,16.07146254,45.07353134,1.947798468e-07,-1.949152376e-07,1.276703762e-07
-1.828125,-0.703125,16.07146254,49.50358969,1.38540009e-06,-1.162873563e-07,-1.708010691e-07
-1.828125,-0.609375,16.07146254,54.36905695,1.784762408e-07,6.453021691e-08,1.65135498e-07
-1.828125,-0.515625,16.07146254,59.71272734,5.838519876e-07,2.492145598e-07,-5.996165779e-08
-1.828125,-0.421875,16.07146254,65.58160113,1.478750267e-06,7.491193561e-08,-2.285290283e-07
-1.828125,-0.328125,16.07146254,72.027298,-4.706011945e-07,1.602405854e-07,1.62953742e-07
-1.828125,-0.234375,16.07146254,79.10651109,1.105816832e-06,3.803038855e-07,-2.241521747e-09
-1.828125,-0.140625,16.07146254,86.88150563,4.839338988e-07,1.937941647e-07,-1.649151203e-07
-1.828125,-0.046875,16.07146254,95.4206666,-2.450033973e-07,3.437225102e-08,-2.969680007e-08
-1.828125,0.046875,16.07146254,104.7991002,5.850408181e-07,2.265580552e-07,1.483032031e-07
-1.828125,0.140625,16.07146254,115.0992945,5.965517447e-07,3.979258516e-07,-3.396107196e-08
-1.828125,0.234375,16.07146254,126.4118448,-4.005613425e-07,1.619709172e-07,-1.209703606e-07
-1.828125,0.328125,16.07146254,138.8362507,3.400697696e-07,-3.317706844e-08,5.44350933e-08
-1.828125,0.421875,16.07146254,152.4817911,2.198314706e-07,6.524920514e-08,1.683790801e-08
-1.828125,0.515625,16.07146254,167.4684853,-5.429845445e-07,-9.191534685e-08,-7.210915323e-08
-1.828125,0.609375,16.07146254,183.9281489,2.790378539e-07,-3.157618042e-07,8.920342865e-09
-1.828125,0.703125,16.07146254,202.0055528,-1.991904995e-07,-3.125536001e-07,-1.72731404e-09
-1.828125,0.796875,16.07146254,221.8596969,-2.968429236e-07,-3.004829272e-07,-4.790920444e-09
-1.828125,0.890625,16.07146254,243.6652083,-1.490159758e-08,-2.842361878e-07,1.696192979e-09
-1.828125,0.984375,16.07146254,267.6138775,-1.190376339e-07,-2.718261425e-07,-7.396537737e-09
-1.828125,1.078125,16.07146254,293.916345,-7.366478635e-08,-2.866710618e-07,-5.01935089e-09
-1.828125,1.171875,16.07146254,322.8039542,-8.077377545e-08,-2.960488418e-07,-3.193914338e-09
-1.828125,1.265625,16.07146254,354.5307861,-6.85056739e-08,-2.831526419e-07,-2.872151459e-10
-1.828125,1.359375,16.07146254,389.3758942,-6.111257085e-08,-2.451171894e-07,1.990378592e-09
-1.828125,1.453125,16.07146254,427.6457586,2.176660625e-08,-1.964247281e-07,3.670637056e-09
-1.828125,1.546875,16.07146254,469.676982,7.041862837e-08,-1.387415288e-07,4.25243318e-09
-1.828125,1.640625,16.07146254,515.83925,1.243970574e-07,-9.088819223e-08,3.944591455e-09
-1.828125,1.734375,16.07146254,566.5385831,2.262427478e-07,-5.721121719e-08,4.369261703e-09
-1.828125,1.828125,16.07146254,622.2209072,2.560546936e-07,-2.910511515e-08,4.834333791e-09
-1.828125,1.921875,16.07146254,683.3759764,3.029832228e-07,1.915075765e-09,4.686845767e-09
-1.828125,2.015625,16.07146254,750.5416801,3.353460661e-07,1.67282121e-08,3.15374831e-09
-1.828125,2.109375,16.07146254,824.3087744,5.872755444e-07,2.068177192e-08,2.564106704e-09
-1.828125,2.203125,16.07146254,905.326078,4.237619189e-07,2.801926345e-08,3.64884484e-09
-1.828125,2.296875,16.07146254,994.3061786,1.197416298e-07,4.184989815e-08,2.579230954e-09
-1.828125,2.390625,16.07146254,1092.031701,1.15847305e-06,-4.232881126e-09,-4.685158259e-09
-1.828125,2.484375,16.07146254,1199.36219,-4.426434495e-08,3.040805199e-08,9.007314473e-09
-1.828125,2.578125,16.07146254,1317.241671,2.651534675e-07,-6.146039921e-08,-1.093804286e-08
-1.828125,2.671875,16.07146254,1446.706953,1.037861339e-06,8.223771215e-09,7.966444499e-09
-1.828125,2.765625,16.07146254,1588.896749,-4.491166541e-07,3.320620178e-08,-4.906798492e-09
-1.828125,2.859375,16.07146254,1745.061689,2.980819699e-07,-5.285449033e-08,-1.198613636e-09
-1.828125,2.953125,16.07146254,1916.575322,4.575720874e-07,4.689420649e-08,-1.096254514e-09
-1.734375,-2.953125,17.65104849,5.217639967,2.766238301e-08,-9.673780933e-09,3.090426609e-08
-1.734375,-2.859375,17.65104849,5.730456443,5.383967174e-08,-2.864934231e-08,4.496093133e-08
-1.734375,-2.765625,17.65104849,6.293675158,4.580417134e-08,-4.215092873e-08,9.28547609e-08
-1.734375,-2.671875,17.65104849,6.912249904,1.576298582e-07,-4.30059087e-08,7.951213355e-08
-1.734375,-2.578125,17.65104849,7.591621356,1.906222743e-07,-3.220875357e-08,9.023017745e-08
-1.734375,-2.484375,17.65104849,8.337764926,1.914883347e-07,-1.090922347e-08,1.074357008e-07
-1.734375,-2.390625,17.65104849,9.157243322,2.822703739e-07,1.923140616e-08,1.028961603e-07
-1.734375,-2.296875,17.65104849,10.05726427,3.193644913e-07,5.058118292e-08,1.014110853e-07
-1.734375,-2.203125,17.65104849,11.0457439,3.251639471e-07,7.57546121e-08,1.030321126e-07
-1.734375,-2.109375,17.65104849,12.13137638,4.019000877e-07,9.567744903e-08,8.428953762e-08
-1.734375,-2.015625,17.65104849,13.32371041,4.079414756e-07,1.018208202e-07,8.041385762e-08
-1.734375,-1.921875,17.65104849,14.63323316,4.251519585e-07,8.501953154e-08,4.382096573e-08
-1.734375,-1.828125,17.65104849,16.07146254,4.591209813e-07,5.666626044e-08,3.68372839e-08
-1.734375,-1.734375,17.65104849,17.65104849,4.200565648e-07,1.077597791e-08,2.528066865e-08
-1.734375,-1.640625,17.65104849,19.38588426,4.180272937e-07,-5.250965835e-08,1.468040685e-08
-1.734375,-1.546875,17.65104849,21.29122862,4.458682873e-07,-1.221514506e-07,-2.702033011e-09
-1.734375,-1.453125,17.65104849,23.38384001,4.386986591e-07,-1.853435752e-07,2.255719673e-09
-1.734375,-1.359375,17.65104849,25.68212401,4.150750822e-07,-2.37055062e-07,1.255919526e-08
-1.734375,-1.265625,17.65104849,28.20629517,4.645236784e-07,-2.763452257e-07,1.717843741e-08
-1.734375,-1.171875,17.65104849,30.97855485,4.996462166e-07,-2.986746269e-07,2.704417498e-09
-1.734375,-1.078125,17.65104849,34.02328646,5.0586036e-07,-3.232602854e-07,-2.248030142e-08
-1.734375,-0.984375,17.65104849,37.36726994,3.838226613e-07,-3.408775685e-07,-1.037589567e-08
-1.734375,-0.890625,17.65104849,41.03991731,7.400612174e-07,-3.60310818e-07,-1.142842782e-07
-1.734375,-0.796875,17.65104849,45.07353134,-8.925024003e-08,-2.329853029e-07,2.262077699e-07
-1.734375,-0.703125,17.65104849,49.50358969,1.770488964e-06,-1.32427462e-07,-1.987616857e-07
-1.734375,-0.609375,17.65104849,54.36905695,-9.464818248e-08,1.446378175e-07,3.335938807e-07
-1.734375,-0.515625,17.65104849,59.71272734,7.180867156e-07,3.633891416e-07,-1.002382643e-07
-1.734375,-0.421875,17.65104849,65.58160113,1.894679304e-06,5.036605196e-08,-3.168304906e-07
-1.734375,-0.328125,17.65104849,72.027298,-1.127187765e-06,1.360338593e-07,2.832627085e-07
-1.734375,-0.234375,17.65104849,79.10651109,1.669701666e-06,3.686125428e-07,-1.651032672e-08
-1.734375,-0.140625,17.65104849,86.88150563,6.780093905e-07,7.637039367e-08,-2.448129611e-07
-1.734375,-0.046875,17.65104849,95.4206666,-9.003977939e-07,-8.336008725e-08,-1.268780575e-08
-1.734375,0.046875,17.65104849,104.7991002,7.927889426e-07,2.194518961e-07,2.126372935e-07
-1.734375,0.140625,17.65104849,115.0992945,1.267667456e-06,5.0476635e-07,-2.578960831e-08
-1.734375,0.234375,17.65104849,126.4118448,-8.271109018e-07,2.563282191e-07,-1.924131987e-07
-1.734375,0.328125,17.65104849,138.8362507,4.072150964e-07,5.11986465e-09,6.541853559e-08
-1.734375,0.421875,17.65104849,152.4817911,5.838046614e-07,1.553086557e-07,3.378474014e-08
-1.734375,0.515625,17.65104849,167.4684853,-9.587690609e-07,-2.971667599e-08,-1.218128682e-07
-1.734375,0.609375,17.65104849,183.9281489,3.387976497e-07,-3.332635764e-07,5.855952443e-09
-1.734375,0.703125,17.65104849,202.0055528,-3.687957242e-07,-2.904165957e-07,4.816116076e-09
-1.734375,0.796875,17.65104849,221.8596969,-4.839353246e-07,-1.89288026e-07,-1.847866475e-09
-1.734375,0.890625,17.65104849,243.6652083,-5.007289303e-08,-1.000350067e-07,6.514100966e-09
-1.734375,0.984375,17.65104849,267.6138775,-1.901783429e-07,-4.626504827e-08,-7.523554259e-09
-1.734375,1.078125,17.65104849,293.916345,-1.326692321e-07,-5.768092821e-08,-6.369895919e-09
-1.734375,1.171875,17.65104849,322.8039542,-1.799069305e-07,-7.534993602e-08,-3.384616064e-09
-1.734375,1.265625,17.65104849,354.5307861,-1.797338819e-07,-7.135682098e-08,6.839525677e-10
-1.734375,1.359375,17.65104849,389.3758942,-1.785926563e-07,-4.244639365e-08,3.986569555e-09
-1.734375,1.453125,17.65104849,427.6457586,-9.309239676e-08,6.04975474e-09,5.6880829e-09
-1.734375,1.546875,17.65104849,469.676982,-7.403549284e-08,4.540539422e-08,5.869460724e-09
-1.734375,1.640625,17.65104849,515.83925,-6.78170722e-10,8.283383385e-08,5.245396441e-09
-1.734375,1.734375,17.65104849,566.5385831,8.41419758e-08,1.044649121e-07,4.817896866e-09
-1.734375,1.828125,17.65104849,622.2209072,1.674838283e-07,1.152410768e-07,5.460021275e-09
-1.734375,1.921875,17.65104849,683.3759764,9.086197165e-08,1.165551951e-07,4.880505202e-09
-1.734375,2.015625,17.65104849,750.5416801,2.071292316e-07,1.129811479e-07,3.21236668e-09
-1.734375,2.109375,17.65104849,824.3087744,4.542219404e-07,1.027703772e-07,2.370467519e-09
-1.734375,2.203125,17.65104849,905.326078,2.842254973e-07,9.419410411e-08,3.788686977e-09
-1.734375,2.296875,17.65104849,994.3061786,-1.086614805e-07,9.320402836e-08,2.645610051e-09
-1.734375,2.390625,17.65104849,1092.031701,1.160182899e-06,1.587350827e-08,-6.648530725e-09
-1.734375,2.484375,17.65104849,1199.36219,-4.098933005e-07,4.895739568e-08,1.171015118e-08
-1.734375,2.578125,17.65104849,1317.241671,3.92017347e-07,-9.756895506e-08,-1.643601578e-08
-1.734375,2.671875,17.65104849,1446.706953,6.919280509e-07,2.910497627e-08,1.525613484e-08
-1.734375,2.765625,17.65104849,1588.896749,-4.07968704e-07,3.585462311e-08,-1.122152693e-08
-1.734375,2.859375,17.65104849,1745.061689,5.257016698e-07,-6.255525794e-08,2.790981033e-09
-1.734375,2.953125,17.65104849,1916.575322,-3.77979829e-07,1.032640773e-07,-2.412200477e-09
-1.640625,-2.953125,19.38588426,5.217639967,-4.088820608e-09,-6.062358741e-09,-2.404959196e-08
-1.640625,-2.859375,19.38588426,5.730456443,2.955699403e-08,-1.526168366e-08,5.549975674e-09
-1.640625,-2.765625,19.38588426,6.293675158,1.310090831e-07,-1.992860224e-08,7.633071758e-08
-1.640625,-2.671875,19.38588426,6.912249904,1.302236278e-07,-1.50196869e-08,1.061687624e-07
-1.640625,-2.578125,19.38588426,7.591621356,1.695883389e-07,-1.813765515e-09,1.250225389e-07
-1.640625,-2.484375,19.38588426,8.337764926,2.657220517e-07,1.790793941e-08,1.66521433e-07
-1.640625,-2.390625,19.38588426,9.157243322,2.788367961e-07,4.473132773e-08,1.63911004e-07
-1.640625,-2.296875,19.38588426,10.05726427,2.982812391e-07,7.187575603e-08,1.532903166e-07
-1.640625,-2.203125,19.38588426,11.0457439,4.034688239e-07,9.015061805e-08,1.280415396e-07
-1.640625,-2.109375,19.38588426,12.13137638,4.047402499e-07,9.974845285e-08,1.057351588e-07
-1.640625,-2.015625,19.38588426,13.32371041,4.116545907e-07,9.450094262e-08,6.140615716e-08
-1.640625,-1.921875,19.38588426,14.63323316,4.892751705e-07,7.685514342e-08,1.745208086e-08
-1.640625,-1.828125,19.38588426,16.07146254,3.799871161e-07,4.097555613e-08,-1.369922441e-08
-1.640625,-1.734375,19.38588426,17.65104849,3.921906851e-07,-1.436996155e-08,-3.529108188e-08
-1.640625,-1.640625,19.38588426,19.38588426,4.229300985e-07,-7.656095679e-08,-5.007070696e-08
-1.640625,-1.546875,19.38588426,21.29122862,3.898530366e-07,-1.397516831e-07,-5.900543293e-08
-1.640625,-1.453125,19.38588426,23.38384001,3.383172816e-07,-1.96607183e-07,-4.133636855e-08
-1.640625,-1.359375,19.38588426,25.68212401,3.461542425e-07,-2.421284133e-07,-1.768882576e-08
-1.640625,-1.265625,19.38588426,28.20629517,3.970197954e-07,-2.714129605e-07,-4.955857547e-12
-1.640625,-1.171875,19.38588426,30.97855485,4.059499323e-07,-2.993633421e-07,-1.192058905e-08
-1.640625,-1.078125,19.38588426,34.02328646,4.186198958e-07,-3.398388102e-07,-4.485629289e-08
-1.640625,-0.984375,19.38588426,37.36726994,1.993332475e-07,-3.856914534e-07,-2.20747813e-08
-1.640625,-0.890625,19.38588426,41.03991731,6.017370076e-07,-4.323135084e-07,-1.33158849e-07
-1.640625,-0.796875,19.38588426,45.07353134,-4.5552964e-07,-2.794788075e-07,3.582552726e-07
-1.640625,-0.703125,19.38588426,49.50358969,2.407320935e-06,-1.287711045e-07,-2.235929985e-07
-1.640625,-0.609375,19.38588426,54.36905695,-5.570735672e-07,3.042731894e-07,5.995165873e-07
-1.640625,-0.515625,19.38588426,59.71272734,1.087337447e-06,5.384290726e-07,-2.034661354e-07
-1.640625,-0.421875,19.38588426,65.58160113,2.365183198e-06,1.289638108e-08,-4.591779886e-07
-1.640625,-0.328125,19.38588426,72.027298,-2.269259546e-06,5.359582193e-08,4.445037061e-07
-1.640625,-0.234375,19.38588426,79.10651109,2.595583114e-06,2.350273012e-07,-6.864779035e-08
-1.640625,-0.140625,19.38588426,86.88150563,8.663693509e-07,-1.883638721e-07,-3.496130147e-07
-1.640625,-0.046875,19.38588426,95.4206666,-2.126596704e-06,-3.111689659e-07,2.889608078e-08
-1.640625,0.046875,19.38588426,104.7991002,9.008531939e-07,1.485410279e-07,3.099630022e-07
-1.640625,0.140625,19.38588426,115.0992945,2.594575067e-06,6.382541781e-07,1.037942987e-08
-1.640625,0.234375,19.38588426,126.4118448,-1.47974189e-06,4.471854164e-07,-2.885900799e-07
-1.640625,0.328125,19.38588426,138.8362507,4.280171685e-07,1.112188123e-07,7.49957704e-08
-1.640625,0.421875,19.38588426,152.4817911,1.275661434e-06,2.751372295e-07,6.214185842e-08
-1.640625,0.515625,19.38588426,167.4684853,-1.496103066e-06,1.20179166e-08,-1.971481367e-07
-1.640625,0.609375,19.38588426,183.9281489,3.31463716e-07,-4.400481253e-07,-1.650717116e-09
-1.640625,0.703125,19.38588426,202.0055528,-5.058921725e-07,-3.567754258e-07,2.302518226e-08
-1.640625,0.796875,19.38588426,221.8596969,-7.460794697e-07,-1.272016416e-07,9.597272996e-09
-1.640625,0.890625,19.38588426,243.6652083,-7.589699035e-08,7.48559277e-08,1.855738687e-08
-1.640625,0.984375,19.38588426,267.6138775,-1.504323619e-07,1.907621269e-07,-6.599448731e-09
-1.640625,1.078125,19.38588426,293.916345,-1.643130788e-07,1.762990245e-07,-8.80969088e-09
-1.640625,1.171875,19.38588426,322.8039542,-1.978043217e-07,1.270309788e-07,-5.054856848e-09
-1.640625,1.265625,19.38588426,354.5307861,-3.013236553e-07,9.140121363e-08,4.737836512e-10
-1.640625,1.359375,19.38588426,389.3758942,-2.971700424e-07,9.537933731e-08,5.698712436e-09
-1.640625,1.453125,19.38588426,427.6457586,-3.254745481e-07,1.160422181e-07,7.068086355e-09
-1.640625,1.546875,19.38588426,469.676982,-1.863804204e-07,1.400755037e-07,7.088717921e-09
-1.640625,1.640625,19.38588426,515.83925,-1.919744033e-07,1.564113564e-07,6.026952979e-09
-1.640625,1.734375,19.38588426,566.5385831,-1.002169822e-07,1.603318933e-07,4.917339672e-09
-1.640625,1.828125,19.38588426,622.2209072,-2.66189642e-08,1.492350367e-07,5.332122115e-09
-1.640625,1.921875,19.38588426,683.3759764,-8.927156158e-08,1.300974631e-07,4.485719133e-09
-1.640625,2.015625,19.38588426,750.5416801,-1.844833213e-08,1.168851439e-07,3.145977188e-09
-1.640625,2.109375,19.38588426,824.3087744,2.785145383e-07,9.027203052e-08,1.586617643e-09
-1.640625,2.203125,19.38588426,905.326078,1.494471777e-07,7.594222309e-08,4.027423376e-09
-1.640625,2.296875,19.38588426,994.3061786,-4.247623263e-07,6.121561668e-08,2.106340768e-09
-1.640625,2.390625,19.38588426,1092.031701,1.187370717e-06,-3.408563276e-08,-9.063498424e-09
-1.640625,2.484375,19.38588426,1199.36219,-9.601247219e-07,-1.001288564e-08,1.473278087e-08
-1.640625,2.578125,19.38588426,1317.241671,7.5411249e-07,-2.206379188e-07,-2.417233535e-08
-1.640625,2.671875,19.38588426,1446.706953,1.585843203e-09,1.319890324e-08,2.690948337e-08
-1.640625,2.765625,19.38588426,1588.896749,-1.431576837e-07,8.908557492e-09,-2.180200465e-08
-1.640625,2.859375,19.38588426,1745.061689,8.818945656e-07,-7.652561664e-08,1.051421355e-08
-1.640625,2.953125,19.38588426,1916.575322,-1.865488777e-06,1.938372396e-07,-5.265782041e-09
-1.546875,-2.953125,21.29122862,5.217639967,4.879364323e-08,-2.395427574e-09,-5.631907265e-08
-1.546875,-2.859375,21.29122862,5.730456443,5.395106589e-08,-3.349935396e-09,2.520473783e-10
-1.546875,-2.765625,21.29122862,6.293675158,8.284078604e-08,5.674602896e-10,8.052710527e-08
-1.546875,-2.671875,21.29122862,6.912249904,1.782209252e-07,5.789779219e-09,1.321164421e-07
-1.546875,-2.578125,21.29122862,7.591621356,2.256283033e-07,1.847507471e-08,1.705057476e-07
-1.546875,-2.484375,21.29122862,8.337764926,2.36228511e-07,3.879391489e-08,2.230596559e-07
-1.546875,-2.390625,21.29122862,9.157243322,3.174157706e-07,5.909186215e-08,2.163695253e-07
-1.546875,-2.296875,21.29122862,10.05726427,3.512947181e-07,7.35234212e-08,1.882175181e-07
-1.546875,-2.203125,21.29122862,11.0457439,3.906443405e-07,8.623765962e-08,1.529423165e-07
-1.546875,-2.109375,21.29122862,12.13137638,4.494598157e-07,8.884709481e-08,1.028896224e-07
-1.546875,-2.015625,21.29122862,13.32371041,4.74831752e-07,7.782742919e-08,3.865948374e-08
-1.546875,-1.921875,21.29122862,14.63323316,4.015634073e-07,5.524693313e-08,-1.807205608e-08
-1.546875,-1.828125,21.29122862,16.07146254,3.970610507e-07,1.47992281e-08,-7.826453144e-08
-1.546875,-1.734375,21.29122862,17.65104849,3.863696989e-07,-3.211907528e-08,-9.397591613e-08
-1.546875,-1.640625,21.29122862,19.38588426,3.538888359e-07,-8.350858737e-08,-1.152281826e-07
-1.546875,-1.546875,21.29122862,21.29122862,3.18141738e-07,-1.358858578e-07,-1.095988403e-07
-1.546875,-1.453125,21.29122862,23.38384001,2.644456549e-07,-1.796097784e-07,-8.227996363e-08
-1.546875,-1.359375,21.29122862,25.68212401,2.605381713e-07,-2.104433611e-07,-4.034307687e-08
-1.546875,-1.265625,21.29122862,28.20629517,3.114296365e-07,-2.358145243e-07,-1.869896784e-08
-1.546875,-1.171875,21.29122862,30.97855485,3.177992227e-07,-2.758313682e-07,-3.991863385e-08
-1.546875,-1.078125,21.29122862,34.02328646,2.121454726e-07,-3.521642499e-07,-8.996327718e-08
-1.546875,-0.984375,21.29122862,37.36726994,-1.266602522e-07,-4.543191848e-07,-6.281643709e-08
-1.546875,-0.890625,21.29122862,41.03991731,3.855555273e-07,-5.457839572e-07,-1.643406491e-07
-1.546875,-0.796875,21.29122862,45.07353134,-9.608471779e-07,-3.315839764e-07,5.524440527e-07
-1.546875,-0.703125,21.29122862,49.50358969,3.401973961e-06,-5.694882136e-08,-2.226391749e-07
-1.546875,-0.609375,21.29122862,54.36905695,-1.272562059e-06,6.198198369e-07,1.015804441e-06
-1.546875,-0.515625,21.29122862,59.71272734,2.048731779e-06,8.57142663e-07,-4.242802222e-07
-1.546875,-0.421875,21.29122862,65.58160113,2.800579178e-06,3.675503313e-09,-6.854277538e-07
-1.546875,-0.328125,21.29122862,72.027298,-4.230406083e-06,-1.083447302e-07,6.279048957e-07
-1.546875,-0.234375,21.29122862,79.10651109,4.264151326e-06,-1.232429695e-07,-1.969805911e-07
-1.546875,-0.140625,21.29122862,86.88150563,7.629577605e-07,-7.09374446e-07,-4.685668072e-07
-1.546875,-0.046875,21.29122862,95.4206666,-4.369660583e-06,-6.915469555e-07,1.166570558e-07
-1.546875,0.046875,21.29122862,104.7991002,1.179035821e-06,6.363500436e-09,4.558449698e-07
-1.546875,0.140625,21.29122862,115.0992945,4.941689029e-06,8.609521122e-07,1.15770527e-07
-1.546875,0.234375,21.29122862,126.4118448,-2.378016813e-06,8.75993069e-07,-4.107540155e-07
-1.546875,0.328125,21.29122862,138.8362507,2.860607849e-07,3.989203255e-07,6.769086481e-08
-1.546875,0.421875,21.29122862,152.4817911,2.705069194e-06,4.813134192e-07,9.961414552e-08
-1.546875,0.515625,21.29122862,167.4684853,-2.227835127e-06,9.060493492e-09,-3.211060736e-07
-1.546875,0.609375,21.29122862,183.9281489,1.780938314e-07,-7.315036918e-07,-2.093569544e-08
-1.546875,0.703125,21.29122862,202.0055528,-7.57025304e-07,-6.2400052e-07,5.940819691e-08
-1.546875,0.796875,21.29122862,221.8596969,-1.221866281e-06,-1.947120287e-07,3.749485382e-08
-1.546875,0.890625,21.29122862,243.6652083,3.736228721e-08,1.986103682e-07,4.343980237e-08
-1.546875,0.984375,21.29122862,267.6138775,-7.084831326e-08,4.214541558e-07,-3.24573774e-09
-1.546875,1.078125,21.29122862,293.916345,4.173697762e-08,4.133968276e-07,-1.334316469e-08
-1.546875,1.171875,21.29122862,322.8039542,-1.753882511e-07,3.062437134e-07,-1.090666735e-08
-1.546875,1.265625,21.29122862,354.5307861,-3.06144415e-07,2.048543938e-07,-2.195107932e-09
-1.546875,1.359375,21.29122862,389.3758942,-4.746399023e-07,1.407252355e-07,4.837707072e-09
-1.546875,1.453125,21.29122862,427.6457586,-4.615350328e-07,1.165794638e-07,7.594083925e-09
-1.546875,1.546875,21.29122862,469.676982,-3.769379735e-07,1.179569034e-07,7.665310274e-09
-1.546875,1.640625,21.29122862,515.83925,-3.707788747e-07,1.135056488e-07,5.930333537e-09
-1.546875,1.734375,21.29122862,566.5385831,-2.681641305e-07,1.054455553e-07,4.835275134e-09
-1.546875,1.828125,21.29122862,622.2209072,-2.380835926e-07,7.917469083e-08,4.160458373e-09
-1.546875,1.921875,21.29122862,683.3759764,-1.828747389e-07,5.794417615e-08,4.347832462e-09
-1.546875,2.015625,21.29122862,750.5416801,-2.908292757e-07,3.557437539e-08,2.287896639e-09
-1.546875,2.109375,21.29122862,824.3087744,2.330916361e-07,2.035835084e-08,1.351685511e-09
-1.546875,2.203125,21.29122862,905.326078,-2.809363807e-08,7.526394468e-09,3.627161834e-09
-1.546875,2.296875,21.29122862,994.3061786,-6.274751729e-07,-1.834546718e-08,1.61206549e-09
-1.546875,2.390625,21.29122862,1092.031701,1.188525296e-06,-1.459088528e-07,-1.274480891e-08
-1.546875,2.484375,21.29122862,1199.36219,-1.616983004e-06,-1.316165528e-07,1.865909211e-08
-1.546875,2.578125,21.29122862,1317.241671,1.381258602e-06,-4.146449252e-07,-3.529411934e-08
-1.546875,2.671875,21.29122862,1446.706953,-1.181897859e-06,-2.582999708e-08,4.576768161e-08
-1.546875,2.765625,21.29122862,1588.896749,6.917243595e-07,-3.851386337e-08,-3.916358982e-08
-1.546875,2.859375,21.29122862,1745.061689,1.340903637e-06,-5.092645006e-08,2.525560612e-08
-1.546875,2.953125,21.29122862,1916.575322,-4.502506297e-06,3.78634206e-07,-1.132080934e-08
-1.453125,-2.953125,23.38384001,5.217639967,1.161105202e-09,3.054820671e-09,-5.203914848e-08
-1.453125,-2.859375,23.38384001,5.730456443,6.938785789e-08,7.232149104e-09,1.001857068e-08
-1.453125,-2.765625,23.38384001,6.293675158,1.329537952e-07,1.210002488e-08,1.02606681e-07
-1.453125,-2.671875,23.38384001,6.912249904,1.768689443e-07,2.209857928e-08,1.621945524e-07
-1.453125,-2.578125,23.38384001,7.591621356,2.189256226e-07,3.477771511e-08,2.179166733e-07
-1.453125,-2.484375,23.38384001,8.337764926,3.093657884e-07,4.51871156e-08,2.607757287e-07
-1.453125,-2.390625,23.38384001,9.157243322,3.124824991e-07,5.675231927e-08,2.58713733e-07
-1.453125,-2.296875,23.38384001,10.05726427,3.791185671e-07,6.858990444e-08,2.078664245e-07
-1.453125,-2.203125,23.38384001,11.0457439,4.565560778e-07,7.174305785e-08,1.660292179e-07
-1.453125,-2.109375,23.38384001,12.13137638,4.452418741e-07,6.615358001e-08,8.479696173e-08
