# V4 2D basket call-on-min — rho=0
# K=100 T=1 r=0.05 sigma1=0.2 sigma2=0.2
# N_x=32 N_y=32 N_t=500 p=1 delta_p=2
x1,x2,S1,S2,u_DPG,delta1,delta2
-2.90625,1.59375,5.468039737,492.2172509,-8.892314496e-07,3.540439801e-07,-4.582379682e-09
-2.90625,1.78125,5.468039737,593.7273374,1.848125881e-06,-3.890264834e-06,-3.515729323e-08
-2.90625,1.96875,5.468039737,716.1718742,-2.205692195e-06,3.890625814e-06,8.834522586e-08
-2.90625,2.15625,5.468039737,863.8681785,4.129604742e-06,-7.079915204e-06,-1.424405526e-07
-2.90625,2.34375,5.468039737,1042.023928,-4.095923287e-06,7.851003837e-06,1.961871283e-07
-2.90625,2.53125,5.468039737,1256.920783,1.875653182e-06,-8.097710269e-06,-2.318554016e-07
-2.90625,2.71875,5.468039737,1516.13587,3.939001407e-06,-7.200973886e-06,1.954877134e-07
-2.90625,2.90625,5.468039737,1828.808948,-9.082219422e-06,2.358143961e-05,-7.030269082e-08
-2.71875,-2.90625,6.595714936,5.468039737,3.585850533e-08,5.516685089e-09,-3.14400192e-07
-2.71875,-2.71875,6.595714936,6.595714936,-2.711063398e-07,-7.617881554e-08,-9.929298099e-08
-2.71875,-2.53125,6.595714936,7.955950872,-1.456169703e-07,-1.623948102e-07,-2.43921732e-07
-2.71875,-2.34375,6.595714936,9.596708604,-4.257196751e-07,2.399895571e-08,3.095233926e-07
-2.71875,-2.15625,6.595714936,11.57584021,3.083394092e-10,-2.237990297e-07,-6.302428042e-07
-2.71875,-1.96875,6.595714936,13.96312863,-1.115727583e-06,2.284366006e-07,1.095089745e-06
-2.71875,-1.78125,6.595714936,16.84274813,1.351740453e-06,-4.543348462e-07,-1.834091982e-06
-2.71875,-1.59375,6.595714936,20.31623228,-3.303831413e-06,1.538284647e-06,3.3405998e-06
-2.71875,-1.40625,6.595714936,24.50605392,6.142938253e-06,-5.754550133e-08,-4.038072288e-06
-2.71875,-1.21875,6.595714936,29.55994354,-8.475966513e-06,2.40863358e-06,4.992464946e-06
-2.71875,-1.03125,6.595714936,35.65609807,7.079209701e-06,-3.463567767e-06,-6.823565125e-06
-2.71875,-0.84375,6.595714936,43.00946406,-7.774530335e-06,-4.799103148e-06,4.701122433e-06
-2.71875,-0.65625,6.595714936,51.87931657,2.303012679e-06,1.07745285e-05,1.325635206e-06
-2.71875,-0.46875,6.595714936,62.57840096,1.652645554e-05,4.028312838e-06,-3.011100543e-06
-2.71875,-0.28125,6.595714936,75.4839602,-3.302920876e-05,-5.763098112e-06,3.889956973e-07
-2.71875,-0.09375,6.595714936,91.05103614,3.080710305e-05,-2.716344169e-06,5.893769275e-07
-2.71875,0.09375,6.595714936,109.828514,-1.268401536e-05,1.241722627e-06,-9.319241685e-08
-2.71875,0.28125,6.595714936,132.4784759,-9.058800815e-06,2.585485041e-06,6.150550144e-08
-2.71875,0.46875,6.595714936,159.799545,2.488789493e-05,1.101438737e-05,9.881391154e-07
-2.71875,0.65625,6.595714936,192.755045,-1.769598498e-05,-1.918218878e-07,-1.779869185e-06
-2.71875,0.84375,6.595714936,232.506966,7.518352344e-06,-8.692170412e-06,8.659011761e-07
-2.71875,1.03125,6.595714936,280.4569356,-2.410976742e-06,4.91959061e-06,1.044729058e-07
-2.71875,1.21875,6.595714936,338.2956394,7.953813027e-07,4.124096474e-06,-1.723846815e-07
-2.71875,1.40625,6.595714936,408.0624335,3.629900254e-06,1.631521126e-06,3.12276313e-08
-2.71875,1.59375,6.595714936,492.2172509,-3.204821599e-06,1.830818802e-06,-1.783799425e-08
-2.71875,1.78125,6.595714936,593.7273374,4.349159182e-06,-1.871118166e-06,-1.041006453e-07
-2.71875,1.96875,6.595714936,716.1718742,-7.14264931e-06,5.245261744e-06,2.699965962e-07
-2.71875,2.15625,6.595714936,863.8681785,1.200601102e-05,-4.81295461e-06,-4.387497781e-07
-2.71875,2.34375,6.595714936,1042.023928,-1.33313255e-05,9.42227288e-06,6.097226211e-07
-2.71875,2.53125,6.595714936,1256.920783,5.64966145e-06,-7.765511242e-06,-7.33865306e-07
-2.71875,2.71875,6.595714936,1516.13587,1.195497561e-05,-5.209725387e-06,6.260840638e-07
-2.71875,2.90625,6.595714936,1828.808948,-2.823061439e-05,2.450044881e-05,-2.287113606e-07
-2.53125,-2.90625,7.955950872,5.468039737,-1.172215616e-07,-1.017055168e-07,-4.557680596e-07
-2.53125,-2.71875,7.955950872,6.595714936,-1.202553142e-07,-1.541120455e-07,-1.277229157e-07
-2.53125,-2.53125,7.955950872,7.955950872,1.396620826e-07,-3.030685743e-07,-4.408040408e-07
-2.53125,-2.34375,7.955950872,9.596708604,-4.881806429e-07,-4.211387223e-07,5.020631322e-07
-2.53125,-2.15625,7.955950872,11.57584021,6.410080987e-07,-7.057291761e-07,-1.125931988e-06
-2.53125,-1.96875,7.955950872,13.96312863,-1.322353107e-06,-5.145416762e-07,1.826789549e-06
-2.53125,-1.78125,7.955950872,16.84274813,3.024240089e-06,-1.265679411e-06,-3.060473217e-06
-2.53125,-1.59375,7.955950872,20.31623228,-4.695326413e-06,7.022132647e-07,5.771004984e-06
-2.53125,-1.40625,7.955950872,24.50605392,1.174379002e-05,-1.370963068e-06,-7.152033643e-06
-2.53125,-1.21875,7.955950872,29.55994354,-1.441144806e-05,2.226770527e-07,8.5486706e-06
-2.53125,-1.03125,7.955950872,35.65609807,1.348108128e-05,-7.29627829e-06,-1.253194431e-05
-2.53125,-0.84375,7.955950872,43.00946406,-1.35570517e-05,-6.868109257e-06,9.311660119e-06
-2.53125,-0.65625,7.955950872,51.87931657,8.591141763e-06,1.149939074e-05,2.290266248e-06
-2.53125,-0.46875,7.955950872,62.57840096,3.112123576e-05,3.991159626e-06,-5.474078578e-06
-2.53125,-0.28125,7.955950872,75.4839602,-6.105896889e-05,-1.05541414e-05,4.707188048e-08
-2.53125,-0.09375,7.955950872,91.05103614,5.891467282e-05,-1.183087023e-05,9.800062696e-07
-2.53125,0.09375,7.955950872,109.828514,-2.177837751e-05,-2.681853987e-06,4.821617646e-07
-2.53125,0.28125,7.955950872,132.4784759,-1.628583298e-05,3.464845039e-06,2.182027842e-08
-2.53125,0.46875,7.955950872,159.799545,4.981031649e-05,9.802927815e-06,1.681824952e-06
-2.53125,0.65625,7.955950872,192.755045,-3.042981518e-05,-5.204571866e-06,-3.355969559e-06
-2.53125,0.84375,7.955950872,232.506966,1.288702365e-05,-1.632845971e-05,1.55192485e-06
-2.53125,1.03125,7.955950872,280.4569356,-2.718009295e-06,-1.140487354e-07,3.140460419e-07
-2.53125,1.21875,7.955950872,338.2956394,3.229381881e-06,1.736865961e-06,-3.176236349e-07
-2.53125,1.40625,7.955950872,408.0624335,8.528661205e-06,-7.349674985e-07,6.322506532e-08
-2.53125,1.59375,7.955950872,492.2172509,-4.059362773e-06,-6.933715114e-07,-4.117934596e-08
-2.53125,1.78125,7.955950872,593.7273374,8.702844243e-06,-4.158540319e-06,-1.71959719e-07
-2.53125,1.96875,7.955950872,716.1718742,-1.122200045e-05,3.133190964e-06,4.722857734e-07
-2.53125,2.15625,7.955950872,863.8681785,2.275667455e-05,-6.226191861e-06,-7.688060257e-07
-2.53125,2.34375,7.955950872,1042.023928,-2.448367106e-05,9.278296151e-06,1.091113842e-06
-2.53125,2.53125,7.955950872,1256.920783,1.198835167e-05,-1.135604994e-05,-1.35317753e-06
-2.53125,2.71875,7.955950872,1516.13587,2.208891544e-05,-4.178404747e-06,1.188317798e-06
-2.53125,2.90625,7.955950872,1828.808948,-5.213812592e-05,2.91731233e-05,-4.433702105e-07
-2.34375,-2.90625,9.596708604,5.468039737,4.378512076e-08,1.461093991e-07,-3.468470071e-07
-2.34375,-2.71875,9.596708604,6.595714936,-3.219996847e-07,4.447731569e-07,1.540432449e-07
-2.34375,-2.53125,9.596708604,7.955950872,-4.636566984e-07,6.976791626e-07,-5.171902373e-07
-2.34375,-2.34375,9.596708604,9.596708604,-7.548958116e-07,9.980276336e-07,7.678971244e-07
-2.34375,-2.15625,9.596708604,11.57584021,6.099049476e-08,1.061449757e-06,-1.487706983e-06
-2.34375,-1.96875,9.596708604,13.96312863,-3.16170975e-06,1.802670077e-06,2.743791398e-06
-2.34375,-1.78125,9.596708604,16.84274813,4.192554058e-06,1.70397984e-06,-4.228243557e-06
-2.34375,-1.59375,9.596708604,20.31623228,-8.727879682e-06,4.176616008e-06,8.673494013e-06
-2.34375,-1.40625,9.596708604,24.50605392,1.6364474e-05,2.230044075e-06,-1.098870968e-05
-2.34375,-1.21875,9.596708604,29.55994354,-2.527328855e-05,3.167816555e-06,1.245760299e-05
-2.34375,-1.03125,9.596708604,35.65609807,1.729319361e-05,-6.076881072e-06,-1.993160015e-05
-2.34375,-0.84375,9.596708604,43.00946406,-2.551183951e-05,-1.167058768e-06,1.662496577e-05
-2.34375,-0.65625,9.596708604,51.87931657,1.799835708e-05,2.330998127e-05,3.558001334e-06
-2.34375,-0.46875,9.596708604,62.57840096,4.585982693e-05,1.464154692e-05,-8.805970772e-06
-2.34375,-0.28125,9.596708604,75.4839602,-0.0001093665863,-8.069664878e-06,-1.603008272e-06
-2.34375,-0.09375,9.596708604,91.05103614,9.38934479e-05,-1.564448204e-05,1.437315138e-06
-2.34375,0.09375,9.596708604,109.828514,-4.068714454e-05,3.857116289e-06,2.466519259e-06
-2.34375,0.28125,9.596708604,132.4784759,-3.493291474e-05,1.972067963e-05,-1.042905794e-07
-2.34375,0.46875,9.596708604,159.799545,8.422046989e-05,2.372944382e-05,2.339785609e-06
-2.34375,0.65625,9.596708604,192.755045,-5.489719135e-05,1.279643214e-06,-5.635832373e-06
-2.34375,0.84375,9.596708604,232.506966,9.787537614e-06,-1.541090424e-05,2.374397761e-06
-2.34375,1.03125,9.596708604,280.4569356,-9.224999368e-06,4.976564392e-06,7.872200312e-07
-2.34375,1.21875,9.596708604,338.2956394,-6.117364956e-08,1.08130237e-05,-5.003901161e-07
-2.34375,1.40625,9.596708604,408.0624335,1.067147079e-05,7.863392432e-06,9.731794921e-08
-2.34375,1.59375,9.596708604,492.2172509,-1.026496118e-05,6.366645446e-06,-9.816004695e-08
-2.34375,1.78125,9.596708604,593.7273374,9.149220862e-06,1.390691817e-06,-2.511704166e-07
-2.34375,1.96875,9.596708604,716.1718742,-2.049860948e-05,7.826306493e-06,7.045474656e-07
-2.34375,2.15625,9.596708604,863.8681785,3.29799305e-05,-2.733956765e-06,-1.164090866e-06
-2.34375,2.34375,9.596708604,1042.023928,-4.401244098e-05,1.346745563e-05,1.685405015e-06
-2.34375,2.53125,9.596708604,1256.920783,2.02117797e-05,-1.409615445e-05,-2.186052272e-06
-2.34375,2.71875,9.596708604,1516.13587,3.443450114e-05,-3.779347819e-07,2.003178348e-06
-2.34375,2.90625,9.596708604,1828.808948,-8.628067581e-05,3.845294232e-05,-7.711761976e-07
-2.15625,-2.90625,11.57584021,5.468039737,2.408863402e-07,-1.539935749e-07,-4.171690801e-07
-2.15625,-2.71875,11.57584021,6.595714936,2.273462474e-07,-5.295164783e-07,-1.409803284e-08
-2.15625,-2.53125,11.57584021,7.955950872,9.284013456e-07,-9.799178542e-07,-7.292620729e-07
-2.15625,-2.34375,11.57584021,9.596708604,3.188171275e-07,-1.320473697e-06,8.312594427e-07
-2.15625,-2.15625,11.57584021,11.57584021,2.476627846e-06,-1.932180581e-06,-2.099357528e-06
-2.15625,-1.96875,11.57584021,13.96312863,-9.449992161e-07,-1.849365963e-06,3.825684978e-06
-2.15625,-1.78125,11.57584021,16.84274813,8.776271159e-06,-2.426463728e-06,-5.575647638e-06
-2.15625,-1.59375,11.57584021,20.31623228,-6.407898641e-06,-1.006756562e-06,1.176077053e-05
-2.15625,-1.40625,11.57584021,24.50605392,2.746151067e-05,-5.042987323e-06,-1.621217414e-05
-2.15625,-1.21875,11.57584021,29.55994354,-3.500694555e-05,-6.822108094e-06,1.638835474e-05
-2.15625,-1.03125,11.57584021,35.65609807,3.189849579e-05,-1.952352117e-05,-2.97914926e-05
-2.15625,-0.84375,11.57584021,43.00946406,-3.522313165e-05,-8.795239168e-06,2.878385156e-05
-2.15625,-0.65625,11.57584021,51.87931657,5.351841819e-05,2.336906666e-05,5.160891752e-06
-2.15625,-0.46875,11.57584021,62.57840096,7.766843485e-05,1.020474776e-05,-1.389651742e-05
-2.15625,-0.28125,11.57584021,75.4839602,-0.0001754320066,-2.94146175e-05,-6.332068414e-06
-2.15625,-0.09375,11.57584021,91.05103614,0.0001619059743,-4.946674937e-05,2.012290088e-06
-2.15625,0.09375,11.57584021,109.828514,-5.574044863e-05,-1.253223944e-05,7.578174675e-06
-2.15625,0.28125,11.57584021,132.4784759,-4.624552487e-05,2.076879418e-05,-2.844385572e-07
-2.15625,0.46875,11.57584021,159.799545,0.0001608337238,2.020383088e-05,2.68582859e-06
-2.15625,0.65625,11.57584021,192.755045,-7.154659942e-05,-1.632717567e-05,-9.229920586e-06
-2.15625,0.84375,11.57584021,232.506966,1.505399712e-05,-4.296384567e-05,3.342311424e-06
-2.15625,1.03125,11.57584021,280.4569356,-2.486580949e-06,-1.660516418e-05,1.766548324e-06
-2.15625,1.21875,11.57584021,338.2956394,1.257207292e-05,-2.924636589e-06,-6.784038245e-07
-2.15625,1.40625,11.57584021,408.0624335,3.110436997e-05,-3.875324926e-06,1.488316887e-07
-2.15625,1.59375,11.57584021,492.2172509,-1.711393522e-06,-5.854014935e-06,-2.167450824e-07
-2.15625,1.78125,11.57584021,593.7273374,2.27969477e-05,-1.148453971e-05,-3.424539848e-07
-2.15625,1.96875,11.57584021,716.1718742,-1.995885156e-05,-4.209973034e-06,9.833126813e-07
-2.15625,2.15625,11.57584021,863.8681785,5.597993486e-05,-1.426641211e-05,-1.646170536e-06
-2.15625,2.34375,11.57584021,1042.023928,-6.562099016e-05,5.410615794e-06,2.451531689e-06
-2.15625,2.53125,11.57584021,1256.920783,4.091703733e-05,-2.807886282e-05,-3.338602252e-06
-2.15625,2.71875,11.57584021,1516.13587,5.551797907e-05,4.708816958e-07,3.263171431e-06
-2.15625,2.90625,11.57584021,1828.808948,-0.000135171908,5.095000355e-05,-1.294049203e-06
-1.96875,-2.90625,13.96312863,5.468039737,-4.330599213e-07,3.776450993e-07,2.231695102e-07
-1.96875,-2.71875,13.96312863,6.595714936,-7.821012017e-07,1.240972411e-06,6.2671042e-07
-1.96875,-2.53125,13.96312863,7.955950872,-9.556854295e-07,2.079677508e-06,-4.406064363e-07
-1.96875,-2.34375,13.96312863,9.596708604,-2.734969788e-06,3.068366504e-06,1.621649572e-06
-1.96875,-2.15625,13.96312863,11.57584021,-7.623173571e-07,4.203162093e-06,-1.993584843e-06
-1.96875,-1.96875,13.96312863,13.96312863,-6.230931488e-06,6.042792516e-06,5.646291634e-06
-1.96875,-1.78125,13.96312863,16.84274813,5.96759169e-06,7.239437557e-06,-6.483471309e-06
-1.96875,-1.59375,13.96312863,20.31623228,-1.690955574e-05,1.008229656e-05,1.527137041e-05
-1.96875,-1.40625,13.96312863,24.50605392,2.580102316e-05,5.820970673e-06,-2.344718378e-05
-1.96875,-1.21875,13.96312863,29.55994354,-6.962447987e-05,3.522420775e-06,2.059781539e-05
-1.96875,-1.03125,13.96312863,35.65609807,2.799339786e-05,-7.88269841e-06,-4.185094589e-05
-1.96875,-0.84375,13.96312863,43.00946406,-7.075032014e-05,1.722953587e-05,4.982125913e-05
-1.96875,-0.65625,13.96312863,51.87931657,9.407613432e-05,6.45565747e-05,7.603086156e-06
-1.96875,-0.46875,13.96312863,62.57840096,9.016756984e-05,4.64450097e-05,-2.239243575e-05
-1.96875,-0.28125,13.96312863,75.4839602,-0.0003268298559,-1.999737792e-05,-1.762718903e-05
-1.96875,-0.09375,13.96312863,91.05103614,0.0002224213976,-5.710666953e-05,3.147008795e-06
-1.96875,0.09375,13.96312863,109.828514,-0.0001218659625,1.469982805e-05,1.964103896e-05
-1.96875,0.28125,13.96312863,132.4784759,-0.0001085209577,8.389685782e-05,-8.795187998e-08
-1.96875,0.46875,13.96312863,159.799545,0.0002500619035,7.863180637e-05,2.019845875e-06
-1.96875,0.65625,13.96312863,192.755045,-0.0001413184426,1.811016386e-05,-1.524791663e-05
-1.96875,0.84375,13.96312863,232.506966,-3.993391564e-05,-2.65047585e-05,4.332258937e-06
-1.96875,1.03125,13.96312863,280.4569356,-4.598885752e-05,6.583461385e-06,3.67545415e-06
-1.96875,1.21875,13.96312863,338.2956394,-1.796782677e-05,3.27116263e-05,-7.149677766e-07
-1.96875,1.40625,13.96312863,408.0624335,1.865554432e-05,3.504566008e-05,2.322233235e-07
-1.96875,1.59375,13.96312863,492.2172509,-2.839233222e-05,3.022793611e-05,-4.694233324e-07
-1.96875,1.78125,13.96312863,593.7273374,4.26517391e-06,1.917125386e-05,-5.021298522e-07
-1.96875,1.96875,13.96312863,716.1718742,-5.283432895e-05,2.121346898e-05,1.271997676e-06
-1.96875,2.15625,13.96312863,863.8681785,5.692648669e-05,4.584188157e-06,-2.287741186e-06
-1.96875,2.34375,13.96312863,1042.023928,-0.0001249361672,2.066157027e-05,3.415382773e-06
-1.96875,2.53125,13.96312863,1256.920783,5.855144063e-05,-2.722362097e-05,-4.975827531e-06
-1.96875,2.71875,13.96312863,1516.13587,7.629968594e-05,1.678923162e-05,5.242833451e-06
-1.96875,2.90625,13.96312863,1828.808948,-0.0002123382933,7.413525399e-05,-2.180386918e-06
-1.78125,-2.90625,16.84274813,5.468039737,1.122696499e-06,-5.97905577e-07,-6.57610339e-07
-1.78125,-2.71875,16.84274813,6.595714936,1.764606913e-06,-1.794250485e-06,1.232054672e-07
-1.78125,-2.53125,16.84274813,7.955950872,3.580208447e-06,-3.006103635e-06,-1.121849073e-06
-1.78125,-2.34375,16.84274813,9.596708604,4.901166573e-06,-4.153996502e-06,1.604233152e-06
-1.78125,-2.15625,16.84274813,11.57584021,9.250401502e-06,-5.460420869e-06,-2.514677589e-06
-1.78125,-1.96875,16.84274813,13.96312863,6.305331335e-06,-6.35713505e-06,6.828962074e-06
-1.78125,-1.78125,16.84274813,16.84274813,2.601934474e-05,-8.842340875e-06,-8.957133563e-06
-1.78125,-1.59375,16.84274813,20.31623228,-2.357057367e-06,-1.154810803e-05,1.701974459e-05
-1.78125,-1.40625,16.84274813,24.50605392,5.343701579e-05,-2.325593866e-05,-3.536415286e-05
-1.78125,-1.21875,16.84274813,29.55994354,-8.01595611e-05,-3.264416432e-05,2.40292493e-05
-1.78125,-1.03125,16.84274813,35.65609807,7.29425358e-05,-4.623775577e-05,-5.555957951e-05
-1.78125,-0.84375,16.84274813,43.00946406,-5.140810957e-05,-5.271707764e-06,8.536555444e-05
-1.78125,-0.65625,16.84274813,51.87931657,0.0002603172354,5.412766471e-05,1.010155664e-05
-1.78125,-0.46875,16.84274813,62.57840096,0.0001799459193,1.401513313e-05,-3.929793288e-05
-1.78125,-0.28125,16.84274813,75.4839602,-0.00050197987,-0.0001109737031,-4.373999853e-05
-1.78125,-0.09375,16.84274813,91.05103614,0.0004011129625,-0.0001850442371,5.428036357e-06
-1.78125,0.09375,16.84274813,109.828514,-0.0001206872752,-5.746092576e-05,4.640154256e-05
-1.78125,0.28125,16.84274813,132.4784759,-7.846018948e-05,7.236867537e-05,1.504761811e-06
-1.78125,0.46875,16.84274813,159.799545,0.0005487816571,5.552857886e-05,-1.536503899e-06
-1.78125,0.65625,16.84274813,192.755045,-0.0001098989204,-5.20007261e-05,-2.606539959e-05
-1.78125,0.84375,16.84274813,232.506966,-2.244246776e-05,-0.0001328630068,4.775064389e-06
-1.78125,1.03125,16.84274813,280.4569356,1.325754742e-07,-9.428521216e-05,7.264156865e-06
-1.78125,1.21875,16.84274813,338.2956394,5.51010537e-05,-4.477325094e-05,-1.487534096e-07
-1.78125,1.40625,16.84274813,408.0624335,0.0001257841223,-2.725714214e-05,5.658297035e-07
-1.78125,1.59375,16.84274813,492.2172509,5.494748313e-05,-2.559108421e-05,-8.258081807e-07
-1.78125,1.78125,16.84274813,593.7273374,8.480600312e-05,-3.460156643e-05,-7.210002561e-07
-1.78125,1.96875,16.84274813,716.1718742,-5.353391956e-06,-3.037426066e-05,1.591793767e-06
-1.78125,2.15625,16.84274813,863.8681785,0.0001311004749,-4.478185179e-05,-3.100313467e-06
-1.78125,2.34375,16.84274813,1042.023928,-0.0001553581428,-2.117495351e-05,4.683580718e-06
-1.78125,2.53125,16.84274813,1256.920783,0.0001384046888,-6.992181444e-05,-7.208390725e-06
-1.78125,2.71875,16.84274813,1516.13587,0.0001364029734,1.754470116e-05,8.468960172e-06
-1.78125,2.90625,16.84274813,1828.808948,-0.0003202275267,9.986724292e-05,-3.662402965e-06
-1.59375,-2.90625,20.31623228,5.468039737,-1.071153076e-06,1.10597202e-06,1.615499501e-06
-1.59375,-2.71875,20.31623228,6.595714936,-2.831827121e-06,3.378949777e-06,2.194271352e-06
-1.59375,-2.53125,20.31623228,7.955950872,-4.025453959e-06,5.870887519e-06,9.68926443e-07
-1.59375,-2.34375,20.31623228,9.596708604,-7.841041302e-06,8.834995506e-06,4.140372417e-06
-1.59375,-2.15625,20.31623228,11.57584021,-5.747134666e-06,1.196729551e-05,-1.009005571e-06
-1.59375,-1.96875,20.31623228,13.96312863,-1.620113011e-05,1.553124436e-05,9.691589858e-06
-1.59375,-1.78125,20.31623228,16.84274813,-2.105627645e-06,1.733979967e-05,-1.161827084e-05
-1.59375,-1.59375,20.31623228,20.31623228,-5.133577632e-05,1.806396007e-05,1.770693067e-05
-1.59375,-1.40625,20.31623228,24.50605392,-2.351390839e-06,9.859459246e-06,-5.075715991e-05
-1.59375,-1.21875,20.31623228,29.55994354,-0.000203920089,9.267232731e-06,3.103293673e-05
-1.59375,-1.03125,20.31623228,35.65609807,2.438871047e-05,1.707297385e-05,-6.3294182e-05
-1.59375,-0.84375,20.31623228,43.00946406,-0.0001329105468,0.0001030722943,0.0001484157538
-1.59375,-0.65625,20.31623228,51.87931657,0.0004070152166,0.0001937113444,1.25326642e-05
-1.59375,-0.46875,20.31623228,62.57840096,9.483416163e-05,0.0001266565216,-7.386012301e-05
-1.59375,-0.28125,20.31623228,75.4839602,-0.001078314976,-8.453528796e-05,-9.970177324e-05
-1.59375,-0.09375,20.31623228,91.05103614,0.0003830736473,-0.0001985398019,1.274922856e-05
-1.59375,0.09375,20.31623228,109.828514,-0.0004038026523,5.145119057e-05,0.0001060538215
-1.59375,0.28125,20.31623228,132.4784759,-0.000289707722,0.0003135519024,8.700504669e-06
-1.59375,0.46875,20.31623228,159.799545,0.0007932189044,0.0002959668661,-1.15064803e-05
-1.59375,0.65625,20.31623228,192.755045,-0.0003491789089,0.0001130399807,-4.644590423e-05
-1.59375,0.84375,20.31623228,232.506966,-0.0003786940341,-3.393258983e-05,2.995771481e-06
-1.59375,1.03125,20.31623228,280.4569356,-0.0003089485441,1.083846003e-06,1.358191372e-05
-1.59375,1.21875,20.31623228,338.2956394,-0.0001878127326,8.201970345e-05,1.93360591e-06
-1.59375,1.40625,20.31623228,408.0624335,-2.850527088e-05,0.0001218313747,1.543153563e-06
-1.59375,1.59375,20.31623228,492.2172509,-0.0001030443426,0.0001264386252,-1.390257047e-06
-1.59375,1.78125,20.31623228,593.7273374,-6.088104176e-05,0.0001041728699,-1.269771109e-06
-1.59375,1.96875,20.31623228,716.1718742,-0.0001738114374,8.601393487e-05,1.629131903e-06
-1.59375,2.15625,20.31623228,863.8681785,1.928223952e-05,4.41592605e-05,-4.394324818e-06
-1.59375,2.34375,20.31623228,1042.023928,-0.0003807115655,4.393428992e-05,6.129277612e-06
-1.59375,2.53125,20.31623228,1256.920783,0.0001474749456,-3.440800046e-05,-1.03210278e-05
-1.59375,2.71875,20.31623228,1516.13587,0.000156609846,8.478077805e-05,1.361365455e-05
-1.59375,2.90625,20.31623228,1828.808948,-0.0005093029234,0.0001593682859,-6.346698475e-06
-1.40625,-2.90625,24.50605392,5.468039737,2.41883195e-06,-1.335895555e-06,-2.682902032e-07
-1.40625,-2.71875,24.50605392,6.595714936,6.68628745e-06,-4.069316109e-06,5.902761837e-07
-1.40625,-2.53125,24.50605392,7.955950872,1.242313792e-05,-7.199872982e-06,-9.915028061e-07
-1.40625,-2.34375,24.50605392,9.596708604,1.731969705e-05,-1.102854638e-05,2.251228364e-06
-1.40625,-2.15625,24.50605392,11.57584021,2.835950501e-05,-1.621972591e-05,-4.945460619e-06
-1.40625,-1.96875,24.50605392,13.96312863,2.662496608e-05,-2.341565005e-05,5.493751213e-06
-1.40625,-1.78125,24.50605392,16.84274813,5.406123308e-05,-3.532574186e-05,-2.329613182e-05
-1.40625,-1.59375,24.50605392,20.31623228,-2.028567243e-06,-5.071297558e-05,9.521464742e-06
-1.40625,-1.40625,24.50605392,24.50605392,7.230558436e-05,-7.438437997e-05,-7.444432954e-05
-1.40625,-1.21875,24.50605392,29.55994354,-0.0001625882546,-8.176054714e-05,4.411276142e-05
