# V4 2D basket call-on-min — rho=0
# K=100 T=1 r=0.05 sigma1=0.2 sigma2=0.2
# N_x=256 N_y=256 N_t=500 p=1 delta_p=2
x1,x2,S1,S2,u_DPG,delta1,delta2
-2.6015625,3.8671875,7.415761637,4780.773756,-2.449868148e-06,-1.224202917e-06,4.172062299e-11
-2.6015625,3.9140625,7.415761637,5010.207879,-2.515241175e-06,-1.022557524e-06,2.049881704e-10
-2.6015625,3.9609375,7.415761637,5250.652775,-2.506812996e-06,-8.367797291e-07,3.759047859e-10
-2.6015625,4.0078125,7.415761637,5502.636863,-2.452348229e-06,-6.629061447e-07,3.919790575e-10
-2.6015625,4.0546875,7.415761637,5766.71392,-2.274870677e-06,-4.932516011e-07,3.689165365e-10
-2.6015625,4.1015625,7.415761637,6043.464299,-2.423387237e-06,-3.096250283e-07,4.5340062e-10
-2.6015625,4.1484375,7.415761637,6333.496207,-2.273537029e-06,-1.626087269e-07,5.68457739e-10
-2.6015625,4.1953125,7.415761637,6637.447036,-2.213264371e-06,-2.945718085e-08,5.337759115e-10
-2.6015625,4.2421875,7.415761637,6955.98477,-2.175184035e-06,1.054922552e-07,5.028663972e-10
-2.6015625,4.2890625,7.415761637,7289.809449,-2.124521885e-06,2.40393369e-07,5.310027683e-10
-2.6015625,4.3359375,7.415761637,7639.654709,-2.156814425e-06,3.652258291e-07,6.160696106e-10
-2.6015625,4.3828125,7.415761637,8006.289394,-1.987425348e-06,4.627397761e-07,5.838871546e-10
-2.6015625,4.4296875,7.415761637,8390.519244,-1.923984955e-06,5.585704313e-07,5.557032966e-10
-2.6015625,4.4765625,7.415761637,8793.18867,-1.912299085e-06,6.526785078e-07,5.676884034e-10
-2.6015625,4.5234375,7.415761637,9215.182605,-1.837642846e-06,7.301270103e-07,6.10749282e-10
-2.6015625,4.5703125,7.415761637,9657.428452,-1.815906555e-06,8.008191986e-07,5.773730976e-10
-2.6015625,4.6171875,7.415761637,10120.89812,-1.656321143e-06,8.613249359e-07,5.456938532e-10
-2.6015625,4.6640625,7.415761637,10606.61016,-1.636148138e-06,9.20058277e-07,5.344155383e-10
-2.6015625,4.7109375,7.415761637,11115.63201,-1.570794134e-06,9.62715484e-07,5.553933472e-10
-2.6015625,4.7578125,7.415761637,11649.08233,-1.512094039e-06,9.938621758e-07,5.120753732e-10
-2.6015625,4.8046875,7.415761637,12208.13346,-1.473211794e-06,1.023109746e-06,4.759099291e-10
-2.6015625,4.8515625,7.415761637,12794.01402,-1.317781845e-06,1.03998608e-06,4.557078415e-10
-2.6015625,4.8984375,7.415761637,13408.01157,-1.352442042e-06,1.052367086e-06,4.561993925e-10
-2.6015625,4.9453125,7.415761637,14051.47549,-1.222348283e-06,1.048550439e-06,4.205393175e-10
-2.6015625,4.9921875,7.415761637,14725.81987,-1.226050864e-06,1.0476015e-06,3.770188549e-10
-2.6015625,5.0390625,7.415761637,15432.52672,-1.077421676e-06,1.032829032e-06,3.591470147e-10
-2.6015625,5.0859375,7.415761637,16173.14915,-1.058929455e-06,1.015760168e-06,3.488961113e-10
-2.6015625,5.1328125,7.415761637,16949.31478,-1.044076247e-06,9.927006278e-07,3.206044146e-10
-2.6015625,5.1796875,7.415761637,17762.72938,-9.198617121e-07,9.597518932e-07,2.80518289e-10
-2.6015625,5.2265625,7.415761637,18615.18056,-9.864856286e-07,9.307760504e-07,2.655006045e-10
-2.6015625,5.2734375,7.415761637,19508.54173,-8.0791363e-07,8.84158515e-07,2.585387248e-10
-2.6015625,5.3203125,7.415761637,20444.77619,-9.282298206e-07,8.478526337e-07,2.371032101e-10
-2.6015625,5.3671875,7.415761637,21425.94149,-7.574024172e-07,7.967153898e-07,2.08370142e-10
-2.6015625,5.4140625,7.415761637,22454.19389,-7.777137524e-07,7.507296962e-07,1.963596177e-10
-2.6015625,5.4609375,7.415761637,23531.79315,-7.426852641e-07,6.949018924e-07,1.962397093e-10
-2.6015625,5.5078125,7.415761637,24661.10749,-6.937427104e-07,6.336060656e-07,1.794061757e-10
-2.6015625,5.5546875,7.415761637,25844.61875,-7.354369493e-07,5.813280191e-07,1.693406499e-10
-2.6015625,5.6015625,7.415761637,27084.9279,-5.591493487e-07,5.127170034e-07,1.63311618e-10
-2.6015625,5.6484375,7.415761637,28384.76073,-5.937204893e-07,4.514524072e-07,1.625077181e-10
-2.6015625,5.6953125,7.415761637,29746.97384,-5.624044426e-07,3.899850344e-07,1.595681628e-10
-2.6015625,5.7421875,7.415761637,31174.56092,-5.327887279e-07,3.303138551e-07,1.674440806e-10
-2.6015625,5.7890625,7.415761637,32670.65933,-3.549205282e-07,2.647326465e-07,1.64534105e-10
-2.6015625,5.8359375,7.415761637,34238.55701,-3.151012859e-07,1.959507977e-07,1.632690927e-10
-2.6015625,5.8828125,7.415761637,35881.69967,-2.942823239e-07,1.340791628e-07,1.764997036e-10
-2.6015625,5.9296875,7.415761637,37603.69839,-1.376894765e-07,8.280473833e-08,1.751473898e-10
-2.6015625,5.9765625,7.415761637,39408.33756,2.497394417e-08,2.858301915e-08,1.609793511e-10
-2.5546875,-5.9765625,7.771651468,0.2537534091,1.506907415e-07,1.610424931e-08,5.280884183e-05
-2.5546875,-5.9296875,7.771651468,0.2659312894,1.030910755e-07,6.846858694e-08,5.378459091e-05
-2.5546875,-5.8828125,7.771651468,0.2786935985,1.832979254e-07,1.237150672e-07,6.171579694e-05
-2.5546875,-5.8359375,7.771651468,0.2920683835,7.900085194e-07,1.745065245e-07,6.411509655e-05
-2.5546875,-5.7890625,7.771651468,0.3060850379,1.305302627e-06,2.209579715e-07,5.202264689e-05
-2.5546875,-5.7421875,7.771651468,0.3207743656,1.475561261e-06,2.627786693e-07,3.78484801e-05
-2.5546875,-5.6953125,7.771651468,0.3361686488,1.288010321e-06,3.021788035e-07,3.548787257e-05
-2.5546875,-5.6484375,7.771651468,0.3523017191,1.457367321e-06,3.349362855e-07,3.932258461e-05
-2.5546875,-5.6015625,7.771651468,0.3692090316,1.973634026e-06,3.593770025e-07,3.505883028e-05
-2.5546875,-5.5546875,7.771651468,0.386927743,2.078826581e-06,3.814774914e-07,2.580581949e-05
-2.5546875,-5.5078125,7.771651468,0.4054967931,1.869666607e-06,4.001610046e-07,2.346278727e-05
-2.5546875,-5.4609375,7.771651468,0.4249569905,2.017336369e-06,4.087780673e-07,2.531787663e-05
-2.5546875,-5.4140625,7.771651468,0.4453511023,2.399818621e-06,4.088209456e-07,2.225690551e-05
-2.5546875,-5.3671875,7.771651468,0.4667239479,2.470385535e-06,4.081026285e-07,1.603095466e-05
-2.5546875,-5.3203125,7.771651468,0.4891224979,2.338672064e-06,4.035957391e-07,1.329063175e-05
-2.5546875,-5.2734375,7.771651468,0.5125959766,2.440504198e-06,3.85223293e-07,1.290502836e-05
-2.5546875,-5.2265625,7.771651468,0.5371959712,2.653388652e-06,3.552597732e-07,1.055979343e-05
-2.5546875,-5.1796875,7.771651468,0.5629765441,2.670317209e-06,3.242129222e-07,6.867233934e-06
-2.5546875,-5.1328125,7.771651468,0.5899943526,2.60475977e-06,2.890464425e-07,4.179327531e-06
-2.5546875,-5.0859375,7.771651468,0.6183087728,2.63774065e-06,2.386671898e-07,2.437874573e-06
-2.5546875,-5.0390625,7.771651468,0.6479820303,2.649244256e-06,1.79648045e-07,1.019277862e-06
-2.5546875,-4.9921875,7.771651468,0.6790793372,2.603356025e-06,1.232719154e-07,-4.161716404e-07
-2.5546875,-4.9453125,7.771651468,0.7116690351,2.613872166e-06,6.445615694e-08,-2.772108287e-06
-2.5546875,-4.8984375,7.771651468,0.7458227452,2.564251342e-06,-9.285754943e-09,-5.272483054e-06
-2.5546875,-4.8515625,7.771651468,0.781615526,2.374021761e-06,-9.371813389e-08,-5.852687098e-06
-2.5546875,-4.8046875,7.771651468,0.8191260383,2.280637569e-06,-1.764188533e-07,-5.573616658e-06
-2.5546875,-4.7578125,7.771651468,0.8584367177,2.375519986e-06,-2.605129835e-07,-7.458807737e-06
-2.5546875,-4.7109375,7.771651468,0.8996339559,2.251871289e-06,-3.545020041e-07,-1.024539193e-05
-2.5546875,-4.6640625,7.771651468,0.9428082909,1.857578886e-06,-4.507799028e-07,-1.018037625e-05
-2.5546875,-4.6171875,7.771651468,0.9880546055,1.730187245e-06,-5.43007304e-07,-8.698649266e-06
-2.5546875,-4.5703125,7.771651468,1.035472336,1.893534441e-06,-6.317672644e-07,-1.004314486e-05
-2.5546875,-4.5234375,7.771651468,1.085165691,1.701245987e-06,-7.257480702e-07,-1.271397838e-05
-2.5546875,-4.4765625,7.771651468,1.13724388,1.140280976e-06,-8.170347991e-07,-1.225498554e-05
-2.5546875,-4.4296875,7.771651468,1.191821353,9.77776127e-07,-9.020521755e-07,-1.012835489e-05
-2.5546875,-4.3828125,7.771651468,1.249018054,1.193879749e-06,-9.832736511e-07,-1.092782231e-05
-2.5546875,-4.3359375,7.771651468,1.308959682,9.231508645e-07,-1.058778189e-06,-1.310970154e-05
-2.5546875,-4.2890625,7.771651468,1.371777969,2.578947429e-07,-1.128950514e-06,-1.229887895e-05
-2.5546875,-4.2421875,7.771651468,1.437610968,8.694330189e-08,-1.189221692e-06,-9.897295598e-06
-2.5546875,-4.1953125,7.771651468,1.506603359,3.456097214e-07,-1.245035642e-06,-1.020580274e-05
-2.5546875,-4.1484375,7.771651468,1.578906764,4.78394315e-08,-1.287406297e-06,-1.182727438e-05
-2.5546875,-4.1015625,7.771651468,1.654680082,-6.715439425e-07,-1.317085093e-06,-1.086498657e-05
-2.5546875,-4.0546875,7.771651468,1.734089837,-8.067849307e-07,-1.344291462e-06,-8.498878889e-06
-2.5546875,-4.0078125,7.771651468,1.817310546,-5.332977916e-07,-1.360979354e-06,-8.446881637e-06
-2.5546875,-3.9609375,7.771651468,1.9045251,-8.289238766e-07,-1.359115929e-06,-9.511485095e-06
-2.5546875,-3.9140625,7.771651468,1.995925168,-1.520371607e-06,-1.335605893e-06,-8.553303172e-06
-2.5546875,-3.8671875,7.771651468,2.091711616,-1.60877976e-06,-1.312813821e-06,-6.479909915e-06
-2.5546875,-3.8203125,7.771651468,2.192094953,-1.331576902e-06,-1.284849353e-06,-6.151814803e-06
-2.5546875,-3.7734375,7.771651468,2.297295786,-1.616938376e-06,-1.225901826e-06,-6.6723895e-06
-2.5546875,-3.7265625,7.771651468,2.407545313,-2.188135566e-06,-1.150048523e-06,-5.784466196e-06
-2.5546875,-3.6796875,7.771651468,2.523085825,-2.218582461e-06,-1.072892987e-06,-4.104693531e-06
-2.5546875,-3.6328125,7.771651468,2.644171242,-1.953646672e-06,-9.94511232e-07,-3.646805462e-06
-2.5546875,-3.5859375,7.771651468,2.771067669,-2.179306605e-06,-8.851725367e-07,-3.779512354e-06
-2.5546875,-3.5390625,7.771651468,2.904053983,-2.570317758e-06,-7.523910615e-07,-3.07400521e-06
-2.5546875,-3.4921875,7.771651468,3.043422444,-2.532443032e-06,-6.25661728e-07,-1.896425148e-06
-2.5546875,-3.4453125,7.771651468,3.189479336,-2.321180188e-06,-5.126966816e-07,-1.404709353e-06
-2.5546875,-3.3984375,7.771651468,3.342545645,-2.450486654e-06,-3.529717316e-07,-1.257256591e-06
-2.5546875,-3.3515625,7.771651468,3.50295776,-2.646904133e-06,-1.77022089e-07,-8.281923107e-07
-2.5546875,-3.3046875,7.771651468,3.671068213,-2.581915976e-06,-3.533441916e-08,-7.974987168e-08
-2.5546875,-3.2578125,7.771651468,3.847246455,-2.468574858e-06,1.375979135e-07,4.331971504e-07
-2.5546875,-3.2109375,7.771651468,4.031879668,-2.177077486e-06,3.080206308e-07,4.015900613e-07
-2.5546875,-3.1640625,7.771651468,4.225373613,-2.776239936e-06,4.237726912e-07,8.378576114e-07
-2.5546875,-3.1171875,7.771651468,4.428153526,-2.529431718e-06,5.971048283e-07,1.164356653e-06
-2.5546875,-3.0703125,7.771651468,4.640665051,-8.71746003e-07,7.653575986e-07,8.24810188e-07
-2.5546875,-3.0234375,7.771651468,4.863375217,-3.38153964e-06,8.52026811e-07,1.221089247e-06
-2.5546875,-2.9765625,7.771651468,5.096773467,-3.098219598e-06,1.051167234e-06,1.926403311e-06
-2.5546875,-2.9296875,7.771651468,5.341372733,-1.13905632e-06,1.312596366e-06,2.374659647e-06
-2.5546875,-2.8828125,7.771651468,5.597710562,-2.261379741e-06,1.499986215e-06,2.221775298e-06
-2.5546875,-2.8359375,7.771651468,5.866350301,-1.491431441e-06,1.690522496e-06,2.33904578e-06
-2.5546875,-2.7890625,7.771651468,6.14788233,-9.385628469e-07,1.863703352e-06,2.283258173e-06
-2.5546875,-2.7421875,7.771651468,6.442925364,-8.38049949e-07,1.988318624e-06,1.996140159e-06
-2.5546875,-2.6953125,7.771651468,6.752127808,-8.674460055e-07,2.112804974e-06,2.032313654e-06
-2.5546875,-2.6484375,7.771651468,7.076169187,-6.588044013e-07,2.195011387e-06,2.190717008e-06
-2.5546875,-2.6015625,7.771651468,7.415761637,-2.047432064e-07,2.267457233e-06,2.075459145e-06
-2.5546875,-2.5546875,7.771651468,7.771651468,2.988557317e-08,2.340270021e-06,1.845310997e-06
-2.5546875,-2.5078125,7.771651468,8.14462081,-5.905867863e-08,2.361561581e-06,1.827477139e-06
-2.5546875,-2.4609375,7.771651468,8.535489323,1.513873073e-07,2.363110396e-06,1.881168428e-06
-2.5546875,-2.4140625,7.771651468,8.945116009,6.058584151e-07,2.356215941e-06,1.717918661e-06
-2.5546875,-2.3671875,7.771651468,9.374401089,7.681232598e-07,2.319178083e-06,1.459008549e-06
-2.5546875,-2.3203125,7.771651468,9.824287991,7.194072941e-07,2.252539478e-06,1.367737759e-06
-2.5546875,-2.2734375,7.771651468,10.29576542,9.100712238e-07,2.152970007e-06,1.342338688e-06
-2.5546875,-2.2265625,7.771651468,10.78986951,1.238472568e-06,2.031604611e-06,1.166963266e-06
-2.5546875,-2.1796875,7.771651468,11.30768616,1.341458416e-06,1.899157004e-06,9.207719245e-07
-2.5546875,-2.1328125,7.771651468,11.85035335,1.328286036e-06,1.733354512e-06,7.950469179e-07
-2.5546875,-2.0859375,7.771651468,12.41906369,1.458683466e-06,1.528649054e-06,7.175727501e-07
-2.5546875,-2.0390625,7.771651468,13.015067,1.60240542e-06,1.311406678e-06,5.596093481e-07
-2.5546875,-1.9921875,7.771651468,13.6396731,1.613692634e-06,1.091451958e-06,3.63985549e-07
-2.5546875,-1.9453125,7.771651468,14.29425468,1.633013703e-06,8.451866177e-07,2.360108972e-07
-2.5546875,-1.8984375,7.771651468,14.98025029,1.675944258e-06,5.643338028e-07,1.371588361e-07
-2.5546875,-1.8515625,7.771651468,15.69916751,1.599774264e-06,2.793177965e-07,1.74061168e-08
-2.5546875,-1.8046875,7.771651468,16.45258629,1.499183095e-06,5.458491094e-09,-1.111047116e-07
-2.5546875,-1.7578125,7.771651468,17.24216239,1.563689695e-06,-2.850126873e-07,-2.163117483e-07
-2.5546875,-1.7109375,7.771651468,18.06963104,1.512848055e-06,-6.012430939e-07,-3.106633302e-07
-2.5546875,-1.6640625,7.771651468,18.93681074,1.207389966e-06,-9.100261819e-07,-3.832548602e-07
-2.5546875,-1.6171875,7.771651468,19.84560726,1.013112196e-06,-1.196118367e-06,-4.445552776e-07
-2.5546875,-1.5703125,7.771651468,20.79801784,1.10523496e-06,-1.485741234e-06,-5.146706104e-07
-2.5546875,-1.5234375,7.771651468,21.79613556,9.607009788e-07,-1.785592184e-06,-5.859884779e-07
-2.5546875,-1.4765625,7.771651468,22.84215394,4.751681753e-07,-2.064412471e-06,-6.144367514e-07
-2.5546875,-1.4296875,7.771651468,23.9383718,2.034034514e-07,-2.310310636e-06,-6.215603523e-07
-2.5546875,-1.3828125,7.771651468,25.08719825,3.087077124e-07,-2.546955723e-06,-6.519370064e-07
-2.5546875,-1.3359375,7.771651468,26.29115803,9.423267529e-08,-2.776661158e-06,-6.892647773e-07
-2.5546875,-1.2890625,7.771651468,27.55289705,-4.995431839e-07,-2.973004263e-06,-6.814014451e-07
-2.5546875,-1.2421875,7.771651468,28.87518818,-8.05390543e-07,-3.130939522e-06,-6.511378847e-07
-2.5546875,-1.1953125,7.771651468,30.2609374,-7.089045944e-07,-3.268410996e-06,-6.465224282e-07
-2.5546875,-1.1484375,7.771651468,31.71319011,-9.577316651e-07,-3.381985631e-06,-6.494154154e-07
-2.5546875,-1.1015625,7.771651468,33.23513788,-1.553435203e-06,-3.45379816e-06,-6.18365088e-07
-2.5546875,-1.0546875,7.771651468,34.83012544,-1.847109837e-06,-3.487791652e-06,-5.706335239e-07
-2.5546875,-1.0078125,7.771651468,36.50165806,-1.79170399e-06,-3.494760925e-06,-5.398073436e-07
-2.5546875,-0.9609375,7.771651468,38.25340921,-2.029399611e-06,-3.463887682e-06,-5.129614017e-07
-2.5546875,-0.9140625,7.771651468,40.08922865,-2.52499847e-06,-3.387122006e-06,-4.712792055e-07
-2.5546875,-0.8671875,7.771651468,42.0131509,-2.767964823e-06,-3.277497838e-06,-4.213938079e-07
-2.5546875,-0.8203125,7.771651468,44.02940411,-2.749386633e-06,-3.140700248e-06,-3.75299507e-07
-2.5546875,-0.7734375,7.771651468,46.14241933,-2.957167844e-06,-2.959354499e-06,-3.290838977e-07
-2.5546875,-0.7265625,7.771651468,48.35684027,-3.250488394e-06,-2.735768289e-06,-2.873641197e-07
-2.5546875,-0.6796875,7.771651468,50.67753349,-3.359822623e-06,-2.497323639e-06,-2.471109459e-07
-2.5546875,-0.6328125,7.771651468,53.1095991,-3.491087464e-06,-2.229932186e-06,-1.978707953e-07
-2.5546875,-0.5859375,7.771651468,55.65838198,-3.582791275e-06,-1.923758987e-06,-1.405898416e-07
-2.5546875,-0.5390625,7.771651468,58.3294835,-3.537635172e-06,-1.594142304e-06,-1.070778729e-07
-2.5546875,-0.4921875,7.771651468,61.12877386,-3.688833948e-06,-1.240144948e-06,-8.593476445e-08
-2.5546875,-0.4453125,7.771651468,64.06240497,-3.814035219e-06,-8.880025686e-07,-3.92441963e-08
-2.5546875,-0.3984375,7.771651468,67.13682398,-3.72531819e-06,-5.122903587e-07,2.111049138e-08
-2.5546875,-0.3515625,7.771651468,70.35878743,-3.628250392e-06,-8.477653491e-08,4.0260337e-08
-2.5546875,-0.3046875,7.771651468,73.73537614,-3.462974196e-06,2.822444221e-07,3.830967243e-08
-2.5546875,-0.2578125,7.771651468,77.27401073,-3.553473531e-06,6.159373559e-07,8.256762101e-08
-2.5546875,-0.2109375,7.771651468,80.98246793,-3.589198637e-06,1.055810781e-06,1.245867422e-07
-2.5546875,-0.1640625,7.771651468,84.86889772,-4.108265498e-06,1.501521417e-06,1.311704533e-07
-2.5546875,-0.1171875,7.771651468,88.94184116,-2.499337599e-06,1.860157589e-06,1.239394789e-07
-2.5546875,-0.0703125,7.771651468,93.21024924,-2.838906912e-06,2.202340849e-06,1.480377669e-07
-2.5546875,-0.0234375,7.771651468,97.6835025,-2.91449368e-06,2.5681384e-06,1.626668449e-07
-2.5546875,0.0234375,7.771651468,102.3714317,-2.78720441e-06,2.918186268e-06,1.823514549e-07
-2.5546875,0.0703125,7.771651468,107.2843392,-2.563639873e-06,3.25330635e-06,1.696327631e-07
-2.5546875,0.1171875,7.771651468,112.4330222,-8.522103981e-07,3.552518926e-06,1.817734986e-07
-2.5546875,0.1640625,7.771651468,117.8287956,-1.682788326e-06,3.829957191e-06,1.923228776e-07
-2.5546875,0.2109375,7.771651468,123.4835175,-1.654650611e-06,4.087450944e-06,1.728577771e-07
-2.5546875,0.2578125,7.771651468,129.4096153,-5.392782e-07,4.287424642e-06,1.57849726e-07
-2.5546875,0.3046875,7.771651468,135.6201124,-4.850561927e-07,4.471202853e-06,1.562518554e-07
-2.5546875,0.3515625,7.771651468,142.1286575,-9.167503392e-07,4.641249534e-06,1.700434361e-07
-2.5546875,0.3984375,7.771651468,148.9495542,2.515773825e-07,4.741450378e-06,1.612986169e-07
-2.5546875,0.4453125,7.771651468,156.0977925,5.131884805e-07,4.764501297e-06,1.368252697e-07
-2.5546875,0.4921875,7.771651468,163.589082,4.825682891e-08,4.792216557e-06,1.349283259e-07
-2.5546875,0.5390625,7.771651468,171.439886,5.040998228e-07,4.768624744e-06,1.440286231e-07
-2.5546875,0.5859375,7.771651468,179.6674579,1.144963265e-06,4.683445035e-06,1.317451149e-07
-2.5546875,0.6328125,7.771651468,188.2898792,1.425001087e-06,4.583826472e-06,1.083710147e-07
-2.5546875,0.6796875,7.771651468,197.3260992,1.072329938e-06,4.451054133e-06,1.02760102e-07
-2.5546875,0.7265625,7.771651468,206.7959764,1.354771575e-06,4.235058436e-06,1.049659534e-07
-2.5546875,0.7734375,7.771651468,216.7203225,2.018816991e-06,4.010098542e-06,9.231225454e-08
-2.5546875,0.8203125,7.771651468,227.120948,2.095051993e-06,3.758958008e-06,7.271803158e-08
-2.5546875,0.8671875,7.771651468,238.0207098,1.849679006e-06,3.455490688e-06,6.493703219e-08
-2.5546875,0.9140625,7.771651468,249.4435622,1.970042807e-06,3.135891449e-06,6.341641658e-08
-2.5546875,0.9609375,7.771651468,261.4146087,2.536184918e-06,2.766852639e-06,5.289524711e-08
-2.5546875,1.0078125,7.771651468,273.9601577,2.489389847e-06,2.413086404e-06,3.872885374e-08
-2.5546875,1.0546875,7.771651468,287.1077802,2.272977347e-06,2.025367391e-06,3.082382779e-08
-2.5546875,1.1015625,7.771651468,300.8863702,2.337581553e-06,1.605427302e-06,2.776187228e-08
-2.5546875,1.1484375,7.771651468,315.3262086,2.628776491e-06,1.166484312e-06,2.008129608e-08
-2.5546875,1.1953125,7.771651468,330.4590294,2.546991517e-06,7.393649251e-07,1.131730091e-08
-2.5546875,1.2421875,7.771651468,346.3180893,2.341448691e-06,3.030248676e-07,4.687459431e-09
-2.5546875,1.2890625,7.771651468,362.9382414,2.341812457e-06,-1.564158455e-07,1.356851026e-09
-2.5546875,1.3359375,7.771651468,380.3560113,2.394887418e-06,-6.123406988e-07,-3.105742845e-09
-2.5546875,1.3828125,7.771651468,398.6096774,2.275330671e-06,-1.04132392e-06,-7.581913539e-09
-2.5546875,1.4296875,7.771651468,417.7393552,2.124681636e-06,-1.458637518e-06,-1.217538632e-08
-2.5546875,1.4765625,7.771651468,437.7870855,2.098569108e-06,-1.88998903e-06,-1.525994334e-08
-2.5546875,1.5234375,7.771651468,458.7969264,1.883320603e-06,-2.306772334e-06,-1.716092592e-08
-2.5546875,1.5703125,7.771651468,480.8150506,1.80312412e-06,-2.699561946e-06,-1.845735156e-08
-2.5546875,1.6171875,7.771651468,503.8898467,1.64737377e-06,-3.058940012e-06,-2.144198012e-08
-2.5546875,1.6640625,7.771651468,528.0720253,1.59357071e-06,-3.419987758e-06,-2.344270013e-08
-2.5546875,1.7109375,7.771651468,553.4147309,1.227503935e-06,-3.749453904e-06,-2.366098143e-08
-2.5546875,1.7578125,7.771651468,579.9736584,1.036226782e-06,-4.044442879e-06,-2.257306604e-08
-2.5546875,1.8046875,7.771651468,607.8071754,1.139632929e-06,-4.315016669e-06,-2.417518549e-08
-2.5546875,1.8515625,7.771651468,636.9764508,7.966900455e-07,-4.553948837e-06,-2.538141212e-08
-2.5546875,1.8984375,7.771651468,667.5455889,5.560307254e-07,-4.785333771e-06,-2.410741859e-08
-2.5546875,1.9453125,7.771651468,699.5817707,2.482762121e-07,-4.975550399e-06,-2.221723005e-08
-2.5546875,1.9921875,7.771651468,733.1554008,3.997285962e-07,-5.143242674e-06,-2.224583929e-08
-2.5546875,2.0390625,7.771651468,768.3402631,1.703496831e-07,-5.285830772e-06,-2.31638246e-08
-2.5546875,2.0859375,7.771651468,805.2136823,-3.547069739e-07,-5.390326763e-06,-2.107231124e-08
-2.5546875,2.1328125,7.771651468,843.8566937,-3.441816297e-07,-5.480295498e-06,-1.889282909e-08
-2.5546875,2.1796875,7.771651468,884.354222,-4.000034463e-07,-5.526428766e-06,-1.839925128e-08
-2.5546875,2.2265625,7.771651468,926.7952672,-5.083263177e-07,-5.55349967e-06,-1.853206622e-08
-2.5546875,2.2734375,7.771651468,971.2731008,-1.003781785e-06,-5.557753824e-06,-1.666714025e-08
-2.5546875,2.3203125,7.771651468,1017.88547,-1.073749056e-06,-5.547466754e-06,-1.423126891e-08
-2.5546875,2.3671875,7.771651468,1066.734814,-8.866789081e-07,-5.515285388e-06,-1.36724685e-08
-2.5546875,2.4140625,7.771651468,1117.928486,-1.179543881e-06,-5.444887328e-06,-1.341698387e-08
-2.5546875,2.4609375,7.771651468,1171.578995,-1.425462141e-06,-5.372337369e-06,-1.180186774e-08
-2.5546875,2.5078125,7.771651468,1227.804245,-1.500426579e-06,-5.28442995e-06,-9.862045116e-09
-2.5546875,2.5546875,7.771651468,1286.7278,-1.272236882e-06,-5.183003588e-06,-8.786271301e-09
-2.5546875,2.6015625,7.771651468,1348.479157,-1.423945261e-06,-5.055476723e-06,-8.62944964e-09
-2.5546875,2.6484375,7.771651468,1413.194023,-1.573292512e-06,-4.936718892e-06,-7.973662781e-09
-2.5546875,2.6953125,7.771651468,1481.01462,-1.885403154e-06,-4.808869362e-06,-5.135627188e-09
-2.5546875,2.7421875,7.771651468,1552.089996,-1.162891047e-06,-4.666411899e-06,-5.061446311e-09
-2.5546875,2.7890625,7.771651468,1626.57635,-1.410645075e-06,-4.524536003e-06,-6.231405284e-09
-2.5546875,2.8359375,7.771651468,1704.637379,-1.976968148e-06,-4.34141848e-06,-4.975016588e-09
-2.5546875,2.8828125,7.771651468,1786.444635,-1.878332789e-06,-4.172418058e-06,-3.759116485e-09
-2.5546875,2.9296875,7.771651468,1872.177903,-1.512855633e-06,-4.03296877e-06,-4.992110892e-09
-2.5546875,2.9765625,7.771651468,1962.025596,-2.89810087e-06,-3.841389245e-06,-3.461140471e-09
-2.5546875,3.0234375,7.771651468,2056.18517,-2.586306418e-06,-3.640078509e-06,-2.994371465e-09
-2.5546875,3.0703125,7.771651468,2154.863557,-1.756729847e-06,-3.466075719e-06,-2.496108932e-09
-2.5546875,3.1171875,7.771651468,2258.277618,-2.433764783e-06,-3.25929063e-06,-3.304114487e-09
-2.5546875,3.1640625,7.771651468,2366.654624,-2.306127701e-06,-3.069150858e-06,-3.10238565e-09
-2.5546875,3.2109375,7.771651468,2480.232751,-2.574760726e-06,-2.896125314e-06,-1.96509002e-09
-2.5546875,3.2578125,7.771651468,2599.261606,-2.18240055e-06,-2.708800172e-06,-2.138989e-09
-2.5546875,3.3046875,7.771651468,2724.002775,-2.567729764e-06,-2.504409191e-06,-2.203754183e-09
-2.5546875,3.3515625,7.771651468,2854.730398,-2.637888848e-06,-2.285036008e-06,-1.646423005e-09
-2.5546875,3.3984375,7.771651468,2991.73177,-2.572834058e-06,-2.080205022e-06,-1.173201407e-09
-2.5546875,3.4453125,7.771651468,3135.307975,-2.467352054e-06,-1.880073529e-06,-1.052684332e-09
-2.5546875,3.4921875,7.771651468,3285.774547,-2.622742806e-06,-1.655329592e-06,-9.827585552e-10
-2.5546875,3.5390625,7.771651468,3443.46216,-2.745374757e-06,-1.43052248e-06,-6.772914152e-10
-2.5546875,3.5859375,7.771651468,3608.717359,-2.698089579e-06,-1.220078494e-06,-3.03399301e-10
-2.5546875,3.6328125,7.771651468,3781.903321,-2.542860196e-06,-1.014444986e-06,-1.863373997e-10
-2.5546875,3.6796875,7.771651468,3963.400651,-2.681595897e-06,-7.956557705e-07,-1.558188363e-10
-2.5546875,3.7265625,7.771651468,4153.60822,-2.765866315e-06,-5.871299431e-07,7.981381191e-11
-2.5546875,3.7734375,7.771651468,4352.94404,-2.619135991e-06,-3.950833963e-07,3.144187609e-10
-2.5546875,3.8203125,7.771651468,4561.846186,-2.567969322e-06,-2.053695389e-07,3.551061254e-10
