# Basket Delta surfaces — N=256, rho=0.0, domain [-6,6]^2
# sigma1=0.2 sigma2=0.2 r=0.05 T=1.0 K=100.0 Nt=500
# ~50x50 subgrid of full 256x256 mesh; 2704 rows
x1,x2,S1,S2,u_DPG,delta1,delta2
-3.8671875,-4.3359375,2.091711616,1.308959682,1.09534405e-06,3.325039453e-06,4.499215387e-06
-3.8671875,-4.1015625,2.091711616,1.654680082,1.443132923e-06,2.08820342e-06,2.298416991e-06
-3.8671875,-3.8671875,2.091711616,2.091711616,1.459676107e-06,4.15995171e-07,5.5632427e-07
-3.8671875,-3.6328125,2.091711616,2.644171242,1.417464371e-06,-1.596089159e-06,-1.082768711e-06
-3.8671875,-3.3984375,2.091711616,3.342545645,1.040865863e-06,-3.739570744e-06,-2.532125157e-06
-3.8671875,-3.1640625,2.091711616,4.225373613,-3.822516961e-08,-5.585350461e-06,-2.802759228e-06
-3.8671875,-2.9296875,2.091711616,5.341372733,-1.8484098e-07,-7.541611417e-06,-1.95545082e-06
-3.8671875,-2.6953125,2.091711616,6.752127808,-1.113364756e-06,-7.509677565e-06,-1.562800736e-06
-3.8671875,-2.4609375,2.091711616,8.535489323,-1.819963393e-06,-6.915098966e-06,-1.163888412e-06
-3.8671875,-2.2265625,2.091711616,10.78986951,-2.395425786e-06,-5.036737066e-06,-4.663607178e-07
-3.8671875,-1.9921875,2.091711616,13.6396731,-2.189676853e-06,-2.298527104e-06,8.392561512e-08
-3.8671875,-1.7578125,2.091711616,17.24216239,-1.773537301e-06,8.945564081e-07,3.902702547e-07
-3.8671875,-1.5234375,2.091711616,21.79613556,-1.129578076e-06,4.030648413e-06,5.574979438e-07
-3.8671875,-1.2890625,2.091711616,27.55289705,5.689915333e-08,6.361816064e-06,5.313636606e-07
-3.8671875,-1.0546875,2.091711616,34.83012544,1.048684882e-06,7.319311432e-06,3.932225708e-07
-3.8671875,-0.8203125,2.091711616,44.02940411,1.625221099e-06,6.642008575e-06,2.667968137e-07
-3.8671875,-0.5859375,2.091711616,55.65838198,2.299796827e-06,4.419025728e-06,1.432466826e-07
-3.8671875,-0.3515625,2.091711616,70.35878743,2.589925714e-06,1.050852207e-06,3.182506355e-08
-3.8671875,-0.1171875,2.091711616,88.94184116,1.829089736e-06,-2.268996885e-06,-2.394320706e-08
-3.8671875,0.1171875,2.091711616,112.4330222,1.231615735e-06,-6.271509165e-06,-6.394520101e-08
-3.8671875,0.3515625,2.091711616,142.1286575,1.552506339e-06,-9.721917025e-06,-7.182579215e-08
-3.8671875,0.5859375,2.091711616,179.6674579,5.074086523e-07,-1.192947852e-05,-7.131763312e-08
-3.8671875,0.8203125,2.091711616,227.120948,-4.341492232e-07,-1.261036091e-05,-5.891791031e-08
-3.8671875,1.0546875,2.091711616,287.1077802,-1.045217491e-06,-1.168699073e-05,-4.430052446e-08
-3.8671875,1.2890625,2.091711616,362.9382414,-1.682881809e-06,-9.394409959e-06,-2.943017952e-08
-3.8671875,1.5234375,2.091711616,458.7969264,-2.252188744e-06,-6.107804934e-06,-1.644265134e-08
-3.8671875,1.7578125,2.091711616,579.9736584,-2.464343696e-06,-2.380069011e-06,-7.541854478e-09
-3.8671875,1.9921875,2.091711616,733.1554008,-2.490295892e-06,1.430348251e-06,-1.352383761e-09
-3.8671875,2.2265625,2.091711616,926.7952672,-2.406855469e-06,5.072052847e-06,2.566259641e-09
-3.8671875,2.4609375,2.091711616,1171.578995,-2.053239146e-06,8.261524901e-06,3.541625158e-09
-3.8671875,2.6953125,2.091711616,1481.01462,-1.786653197e-06,1.081248977e-05,3.073582023e-09
-3.8671875,2.9296875,2.091711616,1872.177903,-1.226947785e-06,1.327040016e-05,2.473507489e-09
-3.8671875,3.1640625,2.091711616,2366.654624,-1.415388038e-06,1.454373421e-05,2.167463544e-09
-3.8671875,3.3984375,2.091711616,2991.73177,-8.730194596e-07,1.5658844e-05,1.312132425e-09
-3.8671875,3.6328125,2.091711616,3781.903321,-6.651026385e-07,1.608088907e-05,1.022379906e-09
-3.8671875,3.8671875,2.091711616,4780.773756,-5.222011018e-07,1.593630344e-05,8.374764986e-10
-3.8671875,4.1015625,2.091711616,6043.464299,-3.528101772e-07,1.515258008e-05,6.899341574e-10
-3.8671875,4.3359375,2.091711616,7639.654709,-1.161676405e-07,1.392930285e-05,4.831238572e-10
-3.8671875,4.5703125,2.091711616,9657.428452,5.248867405e-08,1.241974042e-05,3.034145114e-10
-3.8671875,4.8046875,2.091711616,12208.13346,1.403992829e-07,1.072587653e-05,1.805103281e-10
-3.8671875,5.0390625,2.091711616,15432.52672,2.337134609e-07,8.897116834e-06,7.469416121e-11
-3.8671875,5.2734375,2.091711616,19508.54173,2.515140958e-07,6.945780476e-06,6.448110607e-12
-3.8671875,5.5078125,2.091711616,24661.10749,2.115630628e-07,4.84825172e-06,-2.052416913e-11
-3.8671875,5.7421875,2.091711616,31174.56092,1.581259078e-07,2.603225521e-06,-5.03792159e-11
-3.8671875,5.9765625,2.091711616,39408.33756,-2.674415722e-08,2.030990311e-07,-3.869277108e-11
-3.6328125,-5.9765625,2.644171242,0.2537534091,1.498760457e-07,7.866453555e-08,2.930672602e-06
-3.6328125,-5.7421875,2.644171242,0.3207743656,1.826771158e-07,1.222010201e-06,1.861365857e-06
-3.6328125,-5.5078125,2.644171242,0.4054967931,9.298239327e-08,2.125454499e-06,4.053298946e-06
-3.6328125,-5.2734375,2.644171242,0.5125959766,2.679670654e-07,2.846278612e-06,8.299609474e-06
-3.6328125,-5.0390625,2.644171242,0.6479820303,6.514950629e-07,3.24845157e-06,8.049954886e-06
-3.6328125,-4.8046875,2.644171242,0.8191260383,9.510974845e-07,3.285050409e-06,6.065622696e-06
-3.6328125,-4.5703125,2.644171242,1.035472336,1.213168692e-06,2.86282442e-06,4.563046215e-06
-3.6328125,-4.3359375,2.644171242,1.308959682,1.490670836e-06,1.91995756e-06,2.243306181e-06
-3.6328125,-4.1015625,2.644171242,1.654680082,1.50389915e-06,5.86053874e-07,-3.643927627e-08
-3.6328125,-3.8671875,2.644171242,2.091711616,1.300121439e-06,-1.01100108e-06,-1.277570984e-06
-3.6328125,-3.6328125,2.644171242,2.644171242,1.134411037e-06,-2.632743749e-06,-2.662155902e-06
-3.6328125,-3.3984375,2.644171242,3.342545645,5.079433172e-07,-4.029566261e-06,-3.766123382e-06
-3.6328125,-3.1640625,2.644171242,4.225373613,-7.355161927e-07,-4.851632357e-06,-3.282461429e-06
-3.6328125,-2.9296875,2.644171242,5.341372733,-1.019651255e-06,-5.410761664e-06,-2.183813803e-06
-3.6328125,-2.6953125,2.644171242,6.752127808,-1.980220099e-06,-4.60310841e-06,-1.405394136e-06
-3.6328125,-2.4609375,2.644171242,8.535489323,-2.471898263e-06,-3.138802055e-06,-6.566621687e-07
-3.6328125,-2.2265625,2.644171242,10.78986951,-2.501504056e-06,-9.849379047e-07,9.299640605e-08
-3.6328125,-1.9921875,2.644171242,13.6396731,-1.992503894e-06,1.457013822e-06,5.335895487e-07
-3.6328125,-1.7578125,2.644171242,17.24216239,-1.437605318e-06,3.688974299e-06,7.382095982e-07
-3.6328125,-1.5234375,2.644171242,21.79613556,-4.188542223e-07,5.177406533e-06,7.735228452e-07
-3.6328125,-1.2890625,2.644171242,27.55289705,9.292354323e-07,5.470432138e-06,5.855414939e-07
-3.6328125,-1.0546875,2.644171242,34.83012544,1.751719047e-06,4.335848123e-06,3.292623291e-07
-3.6328125,-0.8203125,2.644171242,44.02940411,2.157145212e-06,1.862366712e-06,1.381275382e-07
-3.6328125,-0.5859375,2.644171242,55.65838198,2.329873533e-06,-1.557776201e-06,-7.014131584e-09
-3.6328125,-0.3515625,2.644171242,70.35878743,1.702522074e-06,-5.126944917e-06,-9.187972934e-08
-3.6328125,-0.1171875,2.644171242,88.94184116,3.745481988e-07,-7.990611201e-06,-1.15464965e-07
-3.6328125,0.1171875,2.644171242,112.4330222,-1.122603019e-07,-1.035026575e-05,-1.098187516e-07
-3.6328125,0.3515625,2.644171242,142.1286575,-1.500850662e-07,-1.167995327e-05,-1.011445652e-07
-3.6328125,0.5859375,2.644171242,179.6674579,-1.29281099e-06,-1.136398603e-05,-7.262961357e-08
-3.6328125,0.8203125,2.644171242,227.120948,-1.947848592e-06,-9.484470178e-06,-4.394959781e-08
-3.6328125,1.0546875,2.644171242,287.1077802,-2.292886785e-06,-6.250407193e-06,-2.095712991e-08
-3.6328125,1.2890625,2.644171242,362.9382414,-2.450435598e-06,-2.133996334e-06,-3.239368991e-09
-3.6328125,1.5234375,2.644171242,458.7969264,-2.211120021e-06,2.213322619e-06,5.669635543e-09
-3.6328125,1.7578125,2.644171242,579.9736584,-1.870666687e-06,6.207452782e-06,7.905907018e-09
-3.6328125,1.9921875,2.644171242,733.1554008,-1.678987517e-06,9.489121317e-06,9.548983916e-09
-3.6328125,2.2265625,2.644171242,926.7952672,-1.164117681e-06,1.19543765e-05,1.003414932e-08
-3.6328125,2.4609375,2.644171242,1171.578995,-3.746305202e-07,1.355747285e-05,7.849608973e-09
-3.6328125,2.6953125,2.644171242,1481.01462,-7.875775227e-09,1.427987671e-05,5.228145608e-09
-3.6328125,2.9296875,2.644171242,1872.177903,1.47611777e-06,1.320873307e-05,4.166414794e-09
-3.6328125,3.1640625,2.644171242,2366.654624,5.906996046e-07,1.407123717e-05,2.580218273e-09
-3.6328125,3.3984375,2.644171242,2991.73177,1.007497855e-06,1.382864699e-05,1.413204721e-09
-3.6328125,3.6328125,2.644171242,3781.903321,1.075965942e-06,1.306399377e-05,7.623488482e-10
-3.6328125,3.8671875,2.644171242,4780.773756,1.118572332e-06,1.179415721e-05,3.303456191e-10
-3.6328125,4.1015625,2.644171242,6043.464299,1.136333669e-06,1.025196893e-05,8.469246922e-11
-3.6328125,4.3359375,2.644171242,7639.654709,1.096261743e-06,8.612837736e-06,-2.995509794e-11
-3.6328125,4.5703125,2.644171242,9657.428452,1.04632849e-06,7.030525705e-06,-7.890444275e-11
-3.6328125,4.8046875,2.644171242,12208.13346,1.051642304e-06,5.613659261e-06,-1.290808318e-10
-3.6328125,5.0390625,2.644171242,15432.52672,9.70038577e-07,4.378499105e-06,-1.841619666e-10
-3.6328125,5.2734375,2.644171242,19508.54173,7.170564688e-07,3.255448301e-06,-1.922162608e-10
-3.6328125,5.5078125,2.644171242,24661.10749,5.11125062e-07,2.201483541e-06,-1.736858269e-10
-3.6328125,5.7421875,2.644171242,31174.56092,3.972736304e-07,1.160503657e-06,-1.808331074e-10
-3.6328125,5.9765625,2.644171242,39408.33756,-1.185914079e-08,9.107001451e-08,-1.292503968e-10
-3.3984375,-5.9765625,3.342545645,0.2537534091,1.634153435e-07,7.577163504e-08,1.358363177e-05
-3.3984375,-5.7421875,3.342545645,0.3207743656,4.722727274e-07,1.096948991e-06,9.806980636e-06
-3.3984375,-5.5078125,3.342545645,0.4054967931,4.97477504e-07,1.907726456e-06,9.434263359e-06
-3.3984375,-5.2734375,3.342545645,0.5125959766,7.844991562e-07,2.475762337e-06,1.118010742e-05
-3.3984375,-5.0390625,3.342545645,0.6479820303,1.223252029e-06,2.66146106e-06,8.550347072e-06
-3.3984375,-4.8046875,3.342545645,0.8191260383,1.52056563e-06,2.419936507e-06,5.159897249e-06
-3.3984375,-4.5703125,3.342545645,1.035472336,1.682298945e-06,1.751972829e-06,2.397885167e-06
-3.3984375,-4.3359375,3.342545645,1.308959682,1.714196802e-06,6.983707242e-07,-7.711638832e-07
-3.3984375,-4.1015625,3.342545645,1.654680082,1.385749079e-06,-6.193328077e-07,-2.803058955e-06
-3.3984375,-3.8671875,3.342545645,2.091711616,9.068463096e-07,-1.963171093e-06,-3.191965927e-06
-3.3984375,-3.6328125,3.342545645,2.644171242,5.702548127e-07,-3.076073616e-06,-3.985785496e-06
-3.3984375,-3.3984375,3.342545645,3.342545645,-2.078515365e-07,-3.760457385e-06,-4.491607689e-06
-3.3984375,-3.1640625,3.342545645,4.225373613,-1.743955157e-06,-3.811675694e-06,-3.391784959e-06
-3.3984375,-2.9296875,3.342545645,5.341372733,-2.027741405e-06,-3.656576295e-06,-1.55290114e-06
-3.3984375,-2.6953125,3.342545645,6.752127808,-2.604606107e-06,-2.007010918e-06,-8.638338019e-07
-3.3984375,-2.4609375,3.342545645,8.535489323,-2.675651878e-06,-4.102018885e-07,3.912328177e-08
-3.3984375,-2.2265625,3.342545645,10.78986951,-2.288237688e-06,1.39708886e-06,7.015585407e-07
-3.3984375,-1.9921875,3.342545645,13.6396731,-1.500007109e-06,3.005187308e-06,9.278508006e-07
-3.3984375,-1.7578125,3.342545645,17.24216239,-6.805760698e-07,4.00441629e-06,9.411998549e-07
-3.3984375,-1.5234375,3.342545645,21.79613556,4.587008727e-07,4.066308862e-06,7.976320922e-07
-3.3984375,-1.2890625,3.342545645,27.55289705,1.696698829e-06,3.026166808e-06,4.666503346e-07
-3.3984375,-1.0546875,3.342545645,34.83012544,2.28044533e-06,9.381541614e-07,1.437560122e-07
-3.3984375,-0.8203125,3.342545645,44.02940411,2.251033315e-06,-1.843319937e-06,-7.038566938e-08
-3.3984375,-0.5859375,3.342545645,55.65838198,1.702239951e-06,-4.791090145e-06,-1.897545237e-07
-3.3984375,-0.3515625,3.342545645,70.35878743,5.195416061e-07,-7.268125608e-06,-2.128493788e-07
-3.3984375,-0.1171875,3.342545645,88.94184116,-7.827410109e-07,-8.803849358e-06,-1.771354534e-07
-3.3984375,0.1171875,3.342545645,112.4330222,-2.564020581e-06,-9.038651822e-06,-1.217143558e-07
-3.3984375,0.3515625,3.342545645,142.1286575,-2.194659777e-06,-8.194561942e-06,-8.710605719e-08
-3.3984375,0.5859375,3.342545645,179.6674579,-2.827140704e-06,-5.995234513e-06,-3.755939659e-08
-3.3984375,0.8203125,3.342545645,227.120948,-2.955696153e-06,-2.719986476e-06,-3.65447331e-09
-3.3984375,1.0546875,3.342545645,287.1077802,-2.721381193e-06,1.07861568e-06,1.883257617e-08
-3.3984375,1.2890625,3.342545645,362.9382414,-2.13414085e-06,4.886793327e-06,3.224316078e-08
-3.3984375,1.5234375,3.342545645,458.7969264,-1.08484607e-06,8.082821603e-06,2.966159342e-08
-3.3984375,1.7578125,3.342545645,579.9736584,-3.13528874e-07,1.033779623e-05,2.186124375e-08
-3.3984375,1.9921875,3.342545645,733.1554008,1.181752218e-07,1.152390033e-05,1.672566639e-08
-3.3984375,2.2265625,3.342545645,926.7952672,8.421267949e-07,1.169157565e-05,1.277588873e-08
-3.3984375,2.4609375,3.342545645,1171.578995,1.585220172e-06,1.105473988e-05,8.03475393e-09
-3.3984375,2.6953125,3.342545645,1481.01462,1.895576863e-06,1.00122928e-05,4.125914048e-09
-3.3984375,2.9296875,3.342545645,1872.177903,2.960253367e-06,8.280530129e-06,3.636066486e-09
-3.3984375,3.1640625,3.342545645,2366.654624,2.842103586e-06,6.804729116e-06,1.049104383e-09
-3.3984375,3.3984375,3.342545645,2991.73177,2.27424754e-06,5.356644441e-06,2.797156645e-10
-3.3984375,3.6328125,3.342545645,3781.903321,2.058474529e-06,3.699535639e-06,-2.48210184e-10
-3.3984375,3.8671875,3.342545645,4780.773756,1.989714228e-06,2.176590119e-06,-5.982218777e-10
-3.3984375,4.1015625,3.342545645,6043.464299,1.675282489e-06,8.759124358e-07,-6.874118674e-10
-3.3984375,4.3359375,3.342545645,7639.654709,1.366574186e-06,-2.572871419e-07,-5.414820014e-10
-3.3984375,4.5703125,3.342545645,9657.428452,1.226382776e-06,-9.786163405e-07,-3.833117709e-10
-3.3984375,4.8046875,3.342545645,12208.13346,1.194070577e-06,-1.396008345e-06,-3.158136882e-10
-3.3984375,5.0390625,3.342545645,15432.52672,1.006176443e-06,-1.459809684e-06,-3.018990139e-10
-3.3984375,5.2734375,3.342545645,19508.54173,6.724623099e-07,-1.350024521e-06,-2.572234119e-10
-3.3984375,5.5078125,3.342545645,24661.10749,4.408780284e-07,-1.067143574e-06,-2.030672039e-10
-3.3984375,5.7421875,3.342545645,31174.56092,3.247720143e-07,-6.220929531e-07,-2.016058807e-10
-3.3984375,5.9765625,3.342545645,39408.33756,-7.811896381e-08,-4.784569756e-08,-1.390490785e-10
-3.1640625,-5.9765625,4.225373613,0.2537534091,1.726804779e-07,8.132271536e-08,2.549281406e-05
-3.1640625,-5.7421875,4.225373613,0.3207743656,7.603691897e-07,6.923458492e-07,1.883647854e-05
-3.1640625,-5.5078125,4.225373613,0.4054967931,9.294159182e-07,1.44210961e-06,1.520686909e-05
-3.1640625,-5.2734375,4.225373613,0.5125959766,1.460108858e-06,1.887556316e-06,1.269827344e-05
-3.1640625,-5.0390625,4.225373613,0.6479820303,1.910694362e-06,1.885108201e-06,7.962441715e-06
-3.1640625,-4.8046875,4.225373613,0.8191260383,2.101229121e-06,1.460924096e-06,3.092797983e-06
-3.1640625,-4.5703125,4.225373613,1.035472336,2.125953978e-06,7.624093304e-07,-4.783764393e-07
-3.1640625,-4.3359375,4.225373613,1.308959682,1.870778106e-06,-2.046926026e-07,-4.384468416e-06
-3.1640625,-4.1015625,4.225373613,1.654680082,9.80142599e-07,-1.303141292e-06,-4.911063064e-06
-3.1640625,-3.8671875,4.225373613,2.091711616,3.947195925e-07,-2.582694483e-06,-5.119736765e-06
-3.1640625,-3.6328125,4.225373613,2.644171242,-2.798378848e-07,-2.87081855e-06,-5.192770986e-06
-3.1640625,-3.3984375,4.225373613,3.342545645,-1.333731463e-06,-2.916281036e-06,-4.295624112e-06
-3.1640625,-3.1640625,4.225373613,4.225373613,-2.609783486e-06,-2.143921894e-06,-2.730800723e-06
-3.1640625,-2.9296875,4.225373613,5.341372733,-3.324952889e-06,-1.099949358e-06,-7.940381334e-07
-3.1640625,-2.6953125,4.225373613,6.752127808,-4.34101332e-06,1.044946842e-06,-8.886846064e-09
-3.1640625,-2.4609375,4.225373613,8.535489323,-4.133898828e-06,2.70213698e-06,7.721636897e-07
-3.1640625,-2.2265625,4.225373613,10.78986951,-2.915268797e-06,4.000046699e-06,1.19673584e-06
-3.1640625,-1.9921875,4.225373613,13.6396731,-1.474709264e-06,4.655263876e-06,1.150040467e-06
-3.1640625,-1.7578125,4.225373613,17.24216239,-2.685293036e-07,4.386193864e-06,9.378390592e-07
-3.1640625,-1.5234375,4.225373613,21.79613556,1.332395634e-06,3.003287508e-06,6.249308064e-07
-3.1640625,-1.2890625,4.225373613,27.55289705,2.854005263e-06,7.79325175e-07,2.111890168e-07
-3.1640625,-1.0546875,4.225373613,34.83012544,3.58402196e-06,-1.998687201e-06,-1.002740154e-07
-3.1640625,-0.8203125,4.225373613,44.02940411,3.387259695e-06,-4.622013807e-06,-2.782409483e-07
-3.1640625,-0.5859375,4.225373613,55.65838198,2.519698597e-06,-6.490668001e-06,-3.30235577e-07
-3.1640625,-0.3515625,4.225373613,70.35878743,1.201297605e-06,-7.345477147e-06,-2.766073613e-07
-3.1640625,-0.1171875,4.225373613,88.94184116,-1.766150503e-06,-6.345595048e-06,-1.764789963e-07
-3.1640625,0.1171875,4.225373613,112.4330222,-3.670940941e-06,-5.041486003e-06,-8.765624938e-08
-3.1640625,0.3515625,4.225373613,142.1286575,-3.271630883e-06,-2.638366271e-06,-2.702121509e-08
-3.1640625,0.5859375,4.225373613,179.6674579,-2.697540091e-06,-2.9252073e-08,2.207427552e-08
-3.1640625,0.8203125,4.225373613,227.120948,-2.059832336e-06,3.085985041e-06,4.856445502e-08
-3.1640625,1.0546875,4.225373613,287.1077802,-2.080633687e-06,5.733699741e-06,6.05402868e-08
-3.1640625,1.2890625,4.225373613,362.9382414,-8.634723102e-07,7.807160847e-06,5.760806356e-08
-3.1640625,1.5234375,4.225373613,458.7969264,5.035830037e-07,8.644664292e-06,4.062733116e-08
-3.1640625,1.7578125,4.225373613,579.9736584,1.330804701e-06,8.448367575e-06,2.409396906e-08
-3.1640625,1.9921875,4.225373613,733.1554008,1.80423395e-06,7.324746655e-06,1.371000028e-08
-3.1640625,2.2265625,4.225373613,926.7952672,2.233170662e-06,5.462748621e-06,7.416205152e-09
-3.1640625,2.4609375,4.225373613,1171.578995,2.402639692e-06,3.41055345e-06,2.88607315e-09
-3.1640625,2.6953125,4.225373613,1481.01462,2.614300563e-06,1.399075096e-06,4.573311642e-10
-3.1640625,2.9296875,4.225373613,1872.177903,2.820630831e-06,-3.219638952e-07,-6.081940012e-10
-3.1640625,3.1640625,4.225373613,2366.654624,1.938721595e-06,-2.078064716e-06,-1.777483621e-09
-3.1640625,3.3984375,4.225373613,2991.73177,1.816225356e-06,-3.699097161e-06,-1.702242006e-09
-3.1640625,3.6328125,4.225373613,3781.903321,1.283014975e-06,-4.920725055e-06,-1.459497006e-09
-3.1640625,3.8671875,4.225373613,4780.773756,1.053464342e-06,-5.807827761e-06,-1.466378365e-09
-3.1640625,4.1015625,4.225373613,6043.464299,6.029927664e-07,-6.408083429e-06,-1.007302428e-09
-3.1640625,4.3359375,4.225373613,7639.654709,2.170546722e-07,-6.200669438e-06,-6.63848053e-10
-3.1640625,4.5703125,4.225373613,9657.428452,7.95843921e-08,-5.866469234e-06,-3.6188988e-10
-3.1640625,4.8046875,4.225373613,12208.13346,2.892068275e-07,-5.327636967e-06,-2.197760447e-10
-3.1640625,5.0390625,4.225373613,15432.52672,2.686154418e-07,-4.574516336e-06,-1.532608707e-10
-3.1640625,5.2734375,4.225373613,19508.54173,6.407386101e-08,-3.650822922e-06,-1.252880258e-10
-3.1640625,5.5078125,4.225373613,24661.10749,-4.799981813e-08,-2.620780157e-06,-8.716711595e-11
-3.1640625,5.7421875,4.225373613,31174.56092,2.452341482e-08,-1.483018021e-06,-8.131336587e-11
-3.1640625,5.9765625,4.225373613,39408.33756,8.533899061e-08,-1.168031889e-07,-4.79139558e-11
-2.9296875,-5.9765625,5.341372733,0.2537534091,1.934728641e-07,4.425468956e-08,3.960144357e-05
-2.9296875,-5.7421875,5.341372733,0.3207743656,8.988244438e-07,8.886687624e-07,3.480824796e-05
-2.9296875,-5.5078125,5.341372733,0.4054967931,1.374993029e-06,1.218972573e-06,2.170663467e-05
-2.9296875,-5.2734375,5.341372733,0.5125959766,1.94296124e-06,1.012944291e-06,1.355851165e-05
-2.9296875,-5.0390625,5.341372733,0.6479820303,2.53869484e-06,8.042271374e-07,6.39097368e-06
-2.9296875,-4.8046875,5.341372733,0.8191260383,2.76202844e-06,4.851294195e-07,1.58857659e-08
-2.9296875,-4.5703125,5.341372733,1.035472336,2.344582606e-06,-2.042039759e-07,-2.939995313e-06
-2.9296875,-4.3359375,5.341372733,1.308959682,2.254752428e-06,-1.121782169e-06,-8.089869698e-06
-2.9296875,-4.1015625,5.341372733,1.654680082,1.188782352e-06,-1.974650468e-06,-7.471414365e-06
-2.9296875,-3.8671875,5.341372733,2.091711616,-3.717167891e-07,-1.77402356e-06,-5.623700847e-06
-2.9296875,-3.6328125,5.341372733,2.644171242,-1.211798765e-06,-1.963226182e-06,-4.963358744e-06
-2.9296875,-3.3984375,5.341372733,3.342545645,-1.799908376e-06,-1.558262853e-06,-3.063444331e-06
-2.9296875,-3.1640625,5.341372733,4.225373613,-2.806690311e-06,-6.603967091e-07,-1.732262063e-06
-2.9296875,-2.9296875,5.341372733,5.341372733,-4.266625684e-06,8.837065384e-07,3.976784716e-07
-2.9296875,-2.6953125,5.341372733,6.752127808,-4.313284708e-06,1.993723058e-06,8.598541667e-07
-2.9296875,-2.4609375,5.341372733,8.535489323,-3.25456952e-06,2.95900216e-06,1.438908106e-06
-2.9296875,-2.2265625,5.341372733,10.78986951,-2.0464436e-06,3.265532642e-06,1.469933442e-06
-2.9296875,-1.9921875,5.341372733,13.6396731,-9.653569467e-07,2.846493179e-06,1.083789522e-06
-2.9296875,-1.7578125,5.341372733,17.24216239,-1.311397371e-08,1.656875201e-06,6.48316434e-07
-2.9296875,-1.5234375,5.341372733,21.79613556,1.216269907e-06,-7.263821825e-08,2.319321699e-07
-2.9296875,-1.2890625,5.341372733,27.55289705,1.557501166e-06,-2.046410721e-06,-1.363227156e-07
-2.9296875,-1.0546875,5.341372733,34.83012544,1.823505367e-06,-3.828980877e-06,-3.550715959e-07
-2.9296875,-0.8203125,5.341372733,44.02940411,1.45134542e-06,-4.898297683e-06,-4.190822599e-07
-2.9296875,-0.5859375,5.341372733,55.65838198,-3.499463453e-08,-4.948369718e-06,-3.666536353e-07
-2.9296875,-0.3515625,5.341372733,70.35878743,-1.146640825e-06,-4.068968112e-06,-2.287882008e-07
-2.9296875,-0.1171875,5.341372733,88.94184116,-4.53455351e-06,-1.96484942e-06,-1.051501528e-07
-2.9296875,0.1171875,5.341372733,112.4330222,-4.801532382e-06,-1.700081354e-07,3.220034719e-09
-2.9296875,0.3515625,5.341372733,142.1286575,-3.254947824e-06,2.216259496e-06,5.697270651e-08
-2.9296875,0.5859375,5.341372733,179.6674579,-2.489027383e-06,4.301914377e-06,8.981729741e-08
-2.9296875,0.8203125,5.341372733,227.120948,-1.123728652e-06,5.580250177e-06,9.805864013e-08
-2.9296875,1.0546875,5.341372733,287.1077802,2.390156453e-07,6.069310741e-06,8.248581037e-08
-2.9296875,1.2890625,5.341372733,362.9382414,6.748874988e-07,5.445608107e-06,6.104911291e-08
-2.9296875,1.5234375,5.341372733,458.7969264,1.764450978e-06,4.235661365e-06,3.033124021e-08
-2.9296875,1.7578125,5.341372733,579.9736584,2.691037995e-06,2.305332689e-06,1.11987081e-08
-2.9296875,1.9921875,5.341372733,733.1554008,3.035707401e-06,8.330851333e-08,1.33490071e-09
-2.9296875,2.2265625,5.341372733,926.7952672,3.314333689e-06,-1.95289244e-06,-4.912036548e-09
-2.9296875,2.4609375,5.341372733,1171.578995,2.685569317e-06,-3.826423192e-06,-6.190331864e-09
-2.9296875,2.6953125,5.341372733,1481.01462,2.575531995e-06,-5.231617332e-06,-4.119646328e-09
-2.9296875,2.9296875,5.341372733,1872.177903,1.101903328e-06,-6.470209912e-06,-4.960083769e-09
-2.9296875,3.1640625,5.341372733,2366.654624,1.481013548e-06,-7.213065581e-06,-4.157781467e-09
-2.9296875,3.3984375,5.341372733,2991.73177,6.678407262e-07,-7.583753848e-06,-3.167073614e-09
-2.9296875,3.6328125,5.341372733,3781.903321,4.981953271e-07,-7.668380929e-06,-2.19118735e-09
-2.9296875,3.8671875,5.341372733,4780.773756,-3.541462715e-07,-7.392125351e-06,-1.596552972e-09
-2.9296875,4.1015625,5.341372733,6043.464299,-9.874596201e-07,-7.072458136e-06,-9.544057117e-10
-2.9296875,4.3359375,5.341372733,7639.654709,-5.989289878e-07,-5.992745199e-06,-2.868438479e-10
-2.9296875,4.5703125,5.341372733,9657.428452,-8.460100967e-07,-5.160229026e-06,-5.872956203e-11
-2.9296875,4.8046875,5.341372733,12208.13346,-7.06964279e-07,-4.254162145e-06,7.315118085e-11
-2.9296875,5.0390625,5.341372733,15432.52672,-3.407588515e-07,-3.4548588e-06,1.385023377e-10
-2.9296875,5.2734375,5.341372733,19508.54173,-3.345300355e-07,-2.648879041e-06,1.150422303e-10
-2.9296875,5.5078125,5.341372733,24661.10749,-3.336943501e-07,-1.857759421e-06,9.716883647e-11
-2.9296875,5.7421875,5.341372733,31174.56092,-2.670066933e-07,-1.02145967e-06,9.516351538e-11
-2.9296875,5.9765625,5.341372733,39408.33756,1.207388838e-07,-9.279990207e-08,9.661717919e-11
-2.6953125,-5.9765625,6.752127808,0.2537534091,1.685479619e-07,2.5280348e-08,4.793617758e-05
-2.6953125,-5.7421875,6.752127808,0.3207743656,1.376102855e-06,3.845077921e-07,3.479863406e-05
-2.6953125,-5.5078125,6.752127808,0.4054967931,1.774674359e-06,5.821150701e-07,2.246335917e-05
-2.6953125,-5.2734375,6.752127808,0.5125959766,2.336641983e-06,6.274492149e-07,1.373218314e-05
