# Sub-B: payoff smoothing, N=256 Nt=1000 rho=0 [-3,3]^2
eps,DPG_price,MC_price,MC_se,abs_error,rel_error_pct
0.0,3.3062791626,3.29717111199438,0.0049514293074866544,0.009108050605620033,0.2762383357201862
2.0,44.028540206,44.02689161563007,0.005306170419708054,0.0016485903699319238,0.003744507752954003
