# Phase N2: vartheta and within-element gradient at tau=T
# vartheta = du/dx = sigma_x/diff
# vtheta_dx_raw = within-element d(vartheta)/dx via quarter-point FD
# gamma_exact = phi(d1)/(S*sigma*sqrt(tau))  [corrected formula]
x_c,S_c,vartheta_c,vtheta_dx_raw,delta_exact,gamma_exact
-2.759765625,6.330660411,-3.974187592e-05,-0.003868443902,1.563950431e-41,1.670310555e-40
-2.748046875,6.405284232,-8.554763624e-06,-0.0005425353286,3.448139187e-41,3.624047442e-40
-2.736328125,6.480787696,-1.967093372e-05,0.0009168044207,7.576412471e-41,7.836091375e-40
-2.724609375,6.55718117,-9.574885173e-06,0.003159819927,1.65905017e-40,1.68855059e-39
-2.712890625,6.634475147,3.986243929e-05,0.0005310573126,3.620533619e-40,3.62608208e-39
-2.701171875,6.712680241,5.492245928e-05,0.0001010327175,7.874135369e-40,7.76015065e-39
-2.689453125,6.791807191,4.266222849e-05,0.00177747075,1.706673586e-39,1.655051996e-38
-2.677734375,6.871866865,3.737487083e-05,0.002285270655,3.686510095e-39,3.517726746e-38
-2.666015625,6.952870257,-6.601905712e-06,0.003313656726,7.935930056e-39,7.451119477e-38
-2.654296875,7.034828492,-7.468598406e-05,0.0004215928217,1.702541682e-38,1.572859472e-37
-2.642578125,7.117752824,-7.853412132e-05,-0.005115874932,3.640116368e-38,3.308775375e-37
-2.630859375,7.201654642,-8.339067934e-05,-0.007605970744,7.756225921e-38,6.93671124e-37
-2.619140625,7.286545468,-0.0001435814785,-0.001395746704,1.647037091e-37,1.449268709e-36
-2.607421875,7.37243696,-0.0001566023369,-0.00079359107,3.485572596e-37,3.017541024e-36
-2.595703125,7.459340914,-0.0001214157329,-0.006940300694,7.351277014e-37,6.261327483e-36
-2.583984375,7.547269264,-0.0001195350114,0.001285978233,1.545145664e-36,1.29475806e-35
-2.572265625,7.636234086,-0.0001327843575,0.01167453193,3.236638017e-36,2.668208697e-35
-2.560546875,7.726247597,-0.0001175558596,-0.0003529410572,6.756736481e-36,5.479739788e-35
-2.548828125,7.817322159,-0.0001223356784,-0.00524807977,1.405717534e-35,1.121525222e-34
-2.537109375,7.909470279,-0.0001575756621,0.007067270149,2.914589912e-35,2.287531703e-34
-2.525390625,8.002704612,-0.0001824353979,0.003902662634,6.02247843e-35,4.649798863e-34
-2.513671875,8.097037961,-0.0002261335037,-0.01157385587,1.240199456e-34,9.419116757e-34
-2.501953125,8.192483282,-0.0002964845152,-0.01028337411,2.545226259e-34,1.901494887e-33
-2.490234375,8.289053683,-0.0003499818849,-0.003657322046,5.205709377e-34,3.825507977e-33
-2.478515625,8.386762425,-0.000413966277,-0.009151275732,1.061089941e-33,7.66994112e-33
-2.466796875,8.485622926,-0.0005113795271,-0.009488720931,2.155476655e-33,1.532512115e-32
-2.455078125,8.585648764,-0.0005820076836,-0.006539321089,4.363684969e-33,3.051580077e-32
-2.443359375,8.686853675,-0.000625366881,-0.007077063364,8.804049798e-33,6.055563933e-32
-2.431640625,8.789251557,-0.000710747891,-0.005202702983,1.770234177e-32,1.197549254e-31
-2.419921875,8.892856473,-0.0007963085453,8.486063669e-05,3.547302128e-32,2.36015836e-31
-2.408203125,8.997682651,-0.0008477850535,-0.006258457014,7.084104571e-32,4.635513726e-31
-2.396484375,9.103744487,-0.0009401489411,-0.01230600614,1.409909292e-31,9.073264408e-31
-2.384765625,9.211056546,-0.001051044181,-0.005670648468,2.796513429e-31,1.769857216e-30
-2.373046875,9.319633566,-0.001150140863,-0.008562493649,5.527926691e-31,3.440502384e-30
-2.361328125,9.429490458,-0.001284300843,-0.02074369447,1.088998733e-30,6.66521961e-30
-2.349609375,9.540642307,-0.001450036792,-0.01738189767,2.138022709e-30,1.286814755e-29
-2.337890625,9.65310438,-0.00160671533,-0.01451359516,4.183282556e-30,2.475862767e-29
-2.326171875,9.766892119,-0.00177669526,-0.02528439744,8.157219356e-30,4.747293403e-29
-2.314453125,9.882021153,-0.001984048833,-0.02337789226,1.585211625e-29,9.071404797e-29
-2.302734375,9.998507291,-0.002184300559,-0.01329671327,3.070100796e-29,1.727475865e-28
-2.291015625,10.11636653,-0.002362957821,-0.02200601882,5.92568296e-29,3.278373256e-28
-2.279296875,10.23561506,-0.002569592275,-0.02529680866,1.139842108e-28,6.200315318e-28
-2.267578125,10.35626925,-0.002794818097,-0.01172969905,2.185101454e-28,1.168632937e-27
-2.255859375,10.47834567,-0.003009987103,-0.01402666815,4.1746422e-28,2.195085479e-27
-2.244140625,10.6018611,-0.003242015626,-0.02725851674,7.948547538e-28,4.108977085e-27
-2.232421875,10.72683248,-0.003475489178,-0.02170474921,1.508263703e-27,7.665226108e-27
-2.220703125,10.85327699,-0.003720174536,-0.01512713684,2.85225201e-27,1.425033878e-26
-2.208984375,10.98121198,-0.003991335691,-0.02905947469,5.375510909e-27,2.640185104e-26
-2.197265625,11.11065504,-0.004276699305,-0.03136942214,1.009654921e-26,4.874752065e-26
-2.185546875,11.24162392,-0.004571929931,-0.02391882712,1.889938539e-26,8.969735891e-26
-2.173828125,11.37413663,-0.004887038447,-0.03326699349,3.525689194e-26,1.644810038e-25
-2.162109375,11.50821135,-0.005206566412,-0.03519755984,6.554840541e-26,3.005805036e-25
-2.150390625,11.6438665,-0.005512458796,-0.02272303155,1.214512915e-25,5.474126588e-25
-2.138671875,11.78112072,-0.005849740769,-0.02625954569,2.242663845e-25,9.935227881e-25
-2.126953125,11.91999284,-0.006215121749,-0.0389876602,4.127132438e-25,1.797007119e-24
-2.115234375,12.06050194,-0.006530307683,-0.02887065259,7.569286634e-25,3.239147544e-24
-2.103515625,12.20266732,-0.006846031072,-0.01901009683,1.383515297e-24,5.818628529e-24
-2.091796875,12.34650851,-0.007221803817,-0.03224842162,2.520203409e-24,1.041644444e-23
-2.080078125,12.49204524,-0.007596046682,-0.03301019637,4.575199015e-24,1.858349261e-23
-2.068359375,12.63929752,-0.007922743813,-0.02442108839,8.277654661e-24,3.304031242e-23
-2.056640625,12.78828556,-0.008299500673,-0.02587473913,1.492545885e-23,5.854231867e-23
-2.044921875,12.93902982,-0.008712135724,-0.03971853389,2.682077423e-23,1.033724149e-22
-2.033203125,13.09155101,-0.00904305046,-0.03139567312,4.803284612e-23,1.819065648e-22
-2.021484375,13.24587007,-0.009400463072,-0.02516229643,8.572922275e-23,3.190076159e-22
-2.009765625,13.40200819,-0.00978739565,-0.03727420143,1.524906347e-22,5.575228845e-22
-1.998046875,13.55998683,-0.01009932187,-0.03040423686,2.703219719e-22,9.710314894e-22
-1.986328125,13.71982766,-0.01042710566,-0.02386049107,4.775771966e-22,1.68543845e-21
-1.974609375,13.88155265,-0.01077732428,-0.03674602961,8.408723104e-22,2.915422151e-21
-1.962890625,14.045184,-0.01108302819,-0.02376363393,1.475505841e-21,5.025727871e-21
-1.951171875,14.21074418,-0.0113766043,-0.01890926394,2.580336862e-21,8.633869048e-21
-1.939453125,14.37825594,-0.01167041645,-0.03587083095,4.49714257e-21,1.478158189e-20
-1.927734375,14.54774227,-0.01200420099,-0.02164363287,7.811273914e-21,2.522001488e-20
-1.916015625,14.71922645,-0.01234939203,-0.01785047519,1.352172909e-20,4.288236522e-20
-1.904296875,14.89273203,-0.01263227189,-0.03292323208,2.332748609e-20,7.26642997e-20
-1.892578125,15.06828285,-0.01295168884,-0.02427346031,4.010783222e-20,1.227078712e-19
-1.880859375,15.245903,-0.01328563134,-0.01845921752,6.872522678e-20,2.065060213e-19
-1.869140625,15.42561688,-0.01355132056,-0.02407484593,1.173624371e-19,3.463394677e-19
-1.857421875,15.60744917,-0.01385733046,-0.02284076601,1.997414552e-19,5.788689021e-19
-1.845703125,15.79142484,-0.01414559575,-0.02426362012,3.387924035e-19,9.642006532e-19
-1.833984375,15.97756916,-0.01437358117,-0.02013495393,5.7269804e-19,1.600529163e-18
-1.822265625,16.16590769,-0.01464724523,-0.020844821,9.648160671e-19,2.647699726e-18
-1.810546875,16.35646629,-0.01487123463,-0.02409063213,1.619908103e-18,4.364985822e-18
-1.798828125,16.54927114,-0.01506185874,-0.01978855251,2.710587776e-18,7.171432459e-18
-1.787109375,16.74434871,-0.01532995477,-0.02306856122,4.520266617e-18,1.174188861e-17
-1.775390625,16.9417258,-0.01558226497,-0.0271990841,7.512635895e-18,1.915927043e-17
-1.763671875,17.1414295,-0.01577575801,-0.01772043469,1.244367283e-17,3.115508549e-17
-1.751953125,17.34348724,-0.01600673005,-0.0150602047,2.054154119e-17,5.04879684e-17
-1.740234375,17.54792678,-0.01627807554,-0.02465906777,3.379449121e-17,8.153720338e-17
-1.728515625,17.75477619,-0.01647950491,-0.02067614307,5.54099171e-17,1.312298692e-16
-1.716796875,17.96406388,-0.01668763524,-0.01222812868,9.054366037e-17,2.104837385e-16
-1.705078125,18.17581858,-0.0169359434,-0.01715019044,1.474544275e-16,3.364444509e-16
-1.693359375,18.39006937,-0.01712392903,-0.01163634223,2.39324455e-16,5.35941218e-16
-1.681640625,18.60684569,-0.01731588671,-0.00863629994,3.871204421e-16,8.508047704e-16
-1.669921875,18.8261773,-0.0175202672,-0.02382760099,6.240726876e-16,1.3460204e-15
-1.658203125,19.04809432,-0.01771157853,-0.01142160801,1.002662048e-15,2.122180579e-15
-1.646484375,19.27262723,-0.01793102324,-0.009735858588,1.605478882e-15,3.334433018e-15
-1.634765625,19.49980686,-0.01813780788,-0.02979537914,2.562037807e-15,5.221203591e-15
-1.623046875,19.72966441,-0.01838825663,-0.01774799209,4.074719237e-15,8.147572367e-15
-1.611328125,19.96223146,-0.01863329806,-0.01168521313,6.458644372e-15,1.267053034e-14
-1.599609375,20.19753992,-0.01885095427,-0.02587694805,1.020274179e-14,1.963678243e-14
-1.587890625,20.43562213,-0.0191220546,-0.02701071112,1.606292318e-14,3.032877236e-14
-1.576171875,20.67651078,-0.0193691498,-0.01488141511,2.520372656e-14,4.668187623e-14
-1.564453125,20.92023895,-0.01958711428,-0.01554868328,3.94128428e-14,7.160621901e-14
-1.552734375,21.1668401,-0.01978994812,-0.02768669761,6.142482521e-14,1.094616903e-13
-1.541015625,21.41634811,-0.01999078333,-0.01518386273,9.540774088e-14,1.66756406e-13
-1.529296875,21.66879725,-0.02020308038,-0.0148871834,1.476920664e-13,2.531697838e-13
-1.517578125,21.92422217,-0.02039173943,-0.02570710783,2.278583539e-13,3.8304534e-13
-1.505859375,22.18265797,-0.02063316233,-0.0125227112,3.503542179e-13,5.775604738e-13
-1.494140625,22.44414012,-0.02084724711,-0.01791612059,5.368892773e-13,8.678680752e-13
-1.482421875,22.70870454,-0.02108175345,-0.02522439898,8.199690937e-13,1.299627613e-12
-1.470703125,22.97638757,-0.02138312171,-0.02143809138,1.248090292e-12,1.939514879e-12
-1.458984375,23.24722595,-0.02165954962,-0.02013117426,1.893349112e-12,2.884538031e-12
-1.447265625,23.52125689,-0.02194543238,-0.02843589049,2.862542758e-12,4.275317684e-12
-1.435546875,23.79851803,-0.02225171617,-0.02366619157,4.313306052e-12,6.314943674e-12
-1.423828125,24.07904743,-0.02255842602,-0.01161897401,6.477478931e-12,9.295645211e-12
-1.412109375,24.36288362,-0.02282215648,-0.02702908845,9.694817264e-12,1.363636339e-11
-1.400390625,24.65006558,-0.02310546078,-0.02778482034,1.44614414e-11,1.993547376e-11
-1.388671875,24.94063275,-0.02344513021,-0.01900912018,2.149920174e-11,2.904447455e-11
-1.376953125,25.23462504,-0.02368772231,-0.02431942247,3.185461491e-11,4.217056844e-11
-1.365234375,25.53208282,-0.02397045585,-0.02537946077,4.703943953e-11,6.101889723e-11
-1.353515625,25.83304693,-0.02430443552,-0.02724934256,6.92296551e-11,8.798896764e-11
-1.341796875,26.13755871,-0.02460598352,-0.03053281864,1.015460312e-10,1.264448245e-10
-1.330078125,26.44565998,-0.02493080007,-0.03542896084,1.484482273e-10,1.810851605e-10
-1.318359375,26.75739305,-0.02528383896,-0.0316356205,2.162862365e-10,2.584482731e-10
-1.306640625,27.07280074,-0.02565525893,-0.02861422036,3.140690215e-10,3.675981992e-10
-1.294921875,27.39192634,-0.02597069,-0.03445310787,4.545317508e-10,5.210532199e-10
-1.283203125,27.7148137,-0.02633476418,-0.02887973445,6.556118981e-10,7.36037194e-10
-1.271484375,28.04150716,-0.02670768021,-0.03441678695,9.424829189e-10,1.036159006e-09
-1.259765625,28.37205157,-0.02701823511,-0.03436564102,1.350345211e-09,1.453657254e-09
-1.248046875,28.70649234,-0.0273824224,-0.03031131999,1.92824139e-09,2.032387904e-09
-1.236328125,29.04487538,-0.02774384885,-0.02881055747,2.744251396e-09,2.831784181e-09
-1.224609375,29.38724718,-0.02810878461,-0.03244684795,3.892538631e-09,3.932082936e-09
-1.212890625,29.73365475,-0.02846877197,-0.03775207835,5.502868996e-09,5.441193315e-09
-1.201171875,30.08414567,-0.02889457432,-0.03083983685,7.753419792e-09,7.503685278e-09
-1.189453125,30.43876806,-0.02931790355,-0.03482260616,1.088794704e-08,1.03125017e-08
-1.177734375,30.79757062,-0.02971843755,-0.03644016051,1.523870248e-08,1.412415335e-08
-1.166015625,31.16060264,-0.03018405601,-0.03563328384,2.125690346e-08,1.927834658e-08
-1.154296875,31.52791396,-0.03058101345,-0.03240259949,2.955308209e-08,2.622322559e-08
-1.142578125,31.89955504,-0.03098019249,-0.03365353746,4.095030112e-08,3.554769185e-08
-1.130859375,32.2755769,-0.03139651182,-0.03711668645,5.655405484e-08,4.802260013e-08
-1.119140625,32.65603118,-0.03181597326,-0.03005424019,7.784371224e-08,6.465303294e-08
-1.107421875,33.04097015,-0.0321913033,-0.0341051581,1.067916514e-07,8.674433127e-08
-1.095703125,33.43044665,-0.03261505577,-0.03656857805,1.460178318e-07,1.159851189e-07
-1.083984375,33.82451417,-0.03309517338,-0.03975672658,1.989895165e-07,1.545512097e-07
-1.072265625,34.22322684,-0.03348116677,-0.03558598774,2.70278257e-07,2.052350416e-07
-1.060546875,34.62663941,-0.03394954179,-0.04061103245,3.658891757e-07,2.716061423e-07
-1.048828125,35.03480728,-0.0344637115,-0.05138965455,4.936811071e-07,3.582091116e-07
-1.037109375,35.4477865,-0.03497245417,-0.0382422546,6.63900395e-07,4.708067041e-07
-1.025390625,35.86563379,-0.03543398182,-0.04206195685,8.898561972e-07,6.166768088e-07
-1.013671875,36.28840653,-0.03590689293,-0.04222125458,1.188771135e-06,8.049734612e-07
-1.001953125,36.71616279,-0.03639178077,-0.04287565645,1.582848177e-06,1.047163454e-06
-0.990234375,37.14896129,-0.03680012991,-0.03599615374,2.100602867e-06,1.357551643e-06
-0.978515625,37.58686149,-0.03726377945,-0.03835737593,2.778519583e-06,1.753909621e-06
-0.966796875,38.02992352,-0.03769878332,-0.04133507045,3.66310146e-06,2.258224056e-06
-0.955078125,38.47820823,-0.03812818496,-0.03578452273,4.813396176e-06,2.897582545e-06
-0.943359375,38.93177717,-0.0385642697,-0.04329283014,6.304093959e-06,3.705216355e-06
-0.931640625,39.39069264,-0.0390159741,-0.03889507945,8.229310037e-06,4.721720723e-06
-0.919921875,39.85501766,-0.03945704918,-0.03776704319,1.070718135e-05,5.996474458e-06
-0.908203125,40.324816,-0.03986815145,-0.03739982746,1.388542661e-05,7.589281263e-06
-0.896484375,40.80015217,-0.04027351816,-0.0342611296,1.79480397e-05,9.572255381e-06
-0.884765625,41.28109145,-0.04061610456,-0.02136799233,2.312330849e-05,1.203197369e-05
-0.873046875,41.76769989,-0.04089947538,-0.02189288926,2.96933748e-05,1.507191507e-05
-0.861328125,42.26004432,-0.04105512088,-0.01549831388,3.800557486e-05,1.881520573e-05
-0.849609375,42.75819235,-0.0411639494,0.003319184863,4.848582423e-05,2.340768545e-05
-0.837890625,43.26221239,-0.0411119985,0.01142559787,6.165433425e-05,2.902130533e-05
-0.826171875,43.77217366,-0.04094029089,0.02351971508,7.814396971e-05,3.585786106e-05
-0.814453125,44.28814619,-0.04058530046,0.03981103855,9.872157651e-05,4.415305783e-05
-0.802734375,44.81020085,-0.03997462544,0.0720986609,0.0001243126243,5.41808932e-05
-0.791015625,45.33840932,-0.03914111719,0.08969715136,0.0001560295193,6.625833263e-05
-0.779296875,45.87284414,-0.03789172699,0.1275677939,0.0001952039466,8.075023846e-05
-0.767578125,46.41357871,-0.03621482069,0.1787472853,0.0002434235952,9.807449767e-05
-0.755859375,46.96068729,-0.03391189774,0.2255665411,0.0003025736048,0.0001187072761
-0.744140625,47.51424501,-0.03099553478,0.2949937991,0.0003748830439,0.0001431883072
-0.732421875,48.07432789,-0.02720781322,0.375433616,0.0004629766846,0.0001721261039
-0.720703125,48.64101286,-0.02235218211,0.4740349303,0.0005699322823,0.0002062029577
-0.708984375,49.21437772,-0.0163094536,0.5872478357,0.0006993434851,0.0002461795709
-0.697265625,49.79450124,-0.008798682256,0.7346561983,0.0008553884004,0.0002928991414
-0.685546875,50.38146306,0.000448108128,0.8944724697,0.001042903724,0.0003472907011
-0.673828125,50.9753438,0.01183846708,1.093999166,0.00126746419,0.0004103714887
-0.662109375,51.57622503,0.02564896001,1.335036312,0.001535466929,0.0004832481195
-0.650390625,52.18418925,0.04247057583,1.619688967,0.001854220131,0.0005671163051
-0.638671875,52.79931995,0.06278590935,1.949421092,0.0022320352,0.0006632588647
-0.626953125,53.42170163,0.08725129275,2.33726904,0.002678321328,0.0007730417698
-0.615234375,54.05141974,0.1165484403,2.803062676,0.003203681198,0.0008979079704
-0.603515625,54.68856078,0.1514800404,3.322741721,0.003820006215,0.001039368764
-0.591796875,55.33321223,0.1929833271,3.948595201,0.004540569439,0.00119899249
-0.580078125,55.98546262,0.2420465521,4.654069606,0.005380114058,0.00137839038
-0.568359375,56.64540154,0.2999635578,5.482120063,0.006354935036,0.001579199407
-0.556640625,57.31311961,0.3679360571,6.421539428,0.007482951257,0.001803062077
-0.544921875,57.98870852,0.4475154553,7.502823377,0.008783765303,0.002051603136
-0.533203125,58.67226107,0.5403164089,8.738013806,0.01027870779,0.00232640326
-0.521484375,59.36387112,0.6481843253,10.13127995,0.01199086306,0.002628969873
-0.509765625,60.06363365,0.7731434984,11.72195307,0.01394507293,0.002960705355
-0.498046875,60.77164475,0.9173705319,13.49287009,0.01616791523,0.003322872957
-0.486328125,61.48800167,1.083180599,15.49017544,0.01868765387,0.0037165609
-0.474609375,62.21280278,1.273140207,17.69884031,0.02153415747,0.004142645188
-0.462890625,62.94614761,1.490021941,20.17172802,0.0247387836,0.0046017518
-0.451171875,63.68813688,1.736767437,22.90236983,0.02833422652,0.005094219006
-0.439453125,64.43887248,2.016452933,25.9139503,0.03235432619,0.005620060633
-0.427734375,65.19845752,2.33248305,29.21633522,0.0368338375,0.006178931184
-0.416015625,65.96699631,2.688407707,32.83481392,0.04180815897,0.006770093772
-0.404296875,66.74459438,3.087728643,36.77417327,0.04731302122,0.007392391823
-0.392578125,67.53135854,3.534424653,41.04839888,0.05338413617,0.008044225567
-0.380859375,68.32739683,4.032279727,45.67114326,0.0600568093,0.008723534247
-0.369140625,69.13281856,4.585453644,50.62413903,0.0673655178,0.009427784979
-0.357421875,69.94773435,5.197906305,55.94754672,0.0753434589,0.01015396906
-0.345703125,70.77225611,5.873758785,61.61896553,0.08402207353,0.01089860646
-0.333984375,71.60649707,6.617134349,67.62497207,0.09343055162,0.01165775903
-0.322265625,72.45057179,7.431958744,73.97345672,0.1035953261,0.01242705285
-0.310546875,73.30459621,8.322249869,80.66274472,0.1145395636,0.0132017099
-0.298828125,74.16868759,9.291633976,87.65117696,0.1262826611,0.01397658895
-0.287109375,75.04296461,10.34386302,94.94028806,0.1388397572,0.01474623562
-0.275390625,75.92754733,11.48208799,102.4908896,0.1522212685,0.01550494084
-0.263671875,76.82255723,12.7094321,110.2862967,0.1664324605,0.01624680717
-0.251953125,77.72811723,14.02854938,118.2857432,0.1814730634,0.01696582202
-0.240234375,78.64435168,15.4416552,126.462547,0.1973369419,0.0176559364
-0.228515625,79.57138641,16.9507335,134.7602273,0.2140118289,0.01831114801
-0.216796875,80.50934873,18.55685902,143.1158144,0.2314791305,0.018925587
-0.205078125,81.45836746,20.26104467,151.5596352,0.2497138101,0.01949360278
-0.193359375,82.41857292,22.06333233,159.9255664,0.2686843567,0.02000985005
-0.181640625,83.39009697,23.96325237,168.2660774,0.2883528436,0.02046937226
-0.169921875,84.37307305,25.96020295,176.4834176,0.3086750777,0.02086768069
-0.158203125,85.36763613,28.05196879,184.4719624,0.3296008427,0.02120082734
-0.146484375,86.37392282,30.2369934,192.3373961,0.3510742337,0.0214654701
-0.134765625,87.39207129,32.51192052,199.7754275,0.3730340809,0.02165892847
-0.123046875,88.42222137,34.87314823,207.0144807,0.3954144577,0.02177922885
-0.111328125,89.46451453,37.31749093,213.8097368,0.4181452654,0.02182513797
-0.099609375,90.51909392,39.83879919,220.0923204,0.4411528875,0.021796184
-0.087890625,91.58610435,42.43326536,226.1121978,0.4643609025,0.0216926646
-0.076171875,92.66569237,45.09451715,231.3440578,0.4876908443,0.02151564181
-0.064453125,93.75800623,47.81599614,236.2535427,0.5110629965,0.02126692395
-0.052734375,94.86319594,50.59270502,240.5224275,0.5343972093,0.02094903482
-0.041015625,95.98141327,53.41606942,244.0687248,0.5576137225,0.02056517111
-0.029296875,97.1128118,56.28028078,247.2610869,0.5806339829,0.02011914889
-0.017578125,98.2575469,59.17821886,249.576083,0.6033814404,0.01961534043
-0.005859375,99.41577577,62.10138546,251.4001872,0.6257823106,0.01905860299
0.005859375,100.5876575,65.04412273,252.6535323,0.64776629,0.01845420094
0.017578125,101.7733529,67.99846685,253.150753,0.669267214,0.01780772314
0.029296875,102.973025,70.95683673,253.1626934,0.6902236457,0.01712499736
0.041015625,104.1868385,73.91378964,252.6516707,0.7105793878,0.01641200345
0.052734375,105.4149599,76.86187019,251.4419796,0.7302839114,0.01567478722
0.064453125,106.6575581,79.79439926,249.8395798,0.7492926953,0.01491937661
0.076171875,107.9148037,82.70717607,247.8437151,0.7675674739,0.01415170178
0.087890625,109.1868692,85.59369728,245.1849583,0.7850763918,0.01337752057
0.099609375,110.4739295,88.44877964,242.3723587,0.8017940671,0.01260235052
0.111328125,111.7761612,91.26989658,239.2006818,0.8177015644,0.01183140854
0.123046875,113.0937432,94.05195408,235.5920594,0.8327862835,0.01106955888
0.134765625,114.4268565,96.79151785,231.8888696,0.8470417682,0.01032127019
0.146484375,115.7756841,99.48756898,228.040803,0.8604674437,0.009590581657
0.158203125,117.1404112,102.1371321,223.8735005,0.8730682896,0.008881078648
0.169921875,118.5212253,104.7377837,219.7049624,0.8848544581,0.008195877393
0.181640625,119.918316,107.2905786,215.6402367,0.8958408474,0.007537618591
0.193359375,121.3318752,109.7946441,211.3374911,0.9060466397,0.00690846929
0.205078125,122.7620969,112.24866,207.1722667,0.9154948131,0.006310132417
0.216796875,124.2091777,114.6550569,203.2117276,0.9242116391,0.005743863131
0.228515625,125.6733161,117.0151887,199.2475146,0.9322261735,0.005210491127
0.240234375,127.1547134,119.3287311,195.3384245,0.9395697499,0.004710447925
0.251953125,128.653573,121.5982173,191.8219478,0.9462754839,0.004243798172
0.263671875,130.1701006,123.8273855,188.4581902,0.9523777961,0.003810273972
0.275390625,131.7045045,126.0168626,185.1146766,0.9579119589,0.003409311277
0.287109375,133.2569955,128.1687765,182.1772522,0.9629136724,0.003040087433
0.298828125,134.8277868,130.2878468,179.5738558,0.9674186756,0.00270155903
0.310546875,136.4170941,132.3769074,177.0772964,0.9714623929,0.002392499287
0.322265625,138.0251357,134.4369674,174.7557178,0.9750796208,0.002111534301
0.333984375,139.6521323,136.472175,172.9657768,0.9783042541,0.001857177583
0.345703125,141.2983074,138.4873648,171.3785295,0.9811690534,0.001627862404
0.357421875,142.9638872,140.4840732,169.8622156,0.9837054517,0.001421971597
0.369140625,144.6491002,142.4640901,168.6765703,0.9859434003,0.001237864529
0.380859375,146.354178,144.432368,167.9628481,0.9879112511,0.00107390109
0.392578125,148.0793548,146.3928392,167.3661135,0.9896356733,0.0009284626043
0.404296875,149.8248674,148.3460421,166.7890762,0.9911416021,0.0007999696631
0.416015625,151.5909555,150.2941323,166.6401982,0.9924522157,0.0006868969489
0.427734375,153.3778617,152.2421846,166.8633178,0.9935889378,0.0005877851709
0.439453125,155.1858314,154.1931252,167.1193369,0.9945714622,0.0005012502834
0.451171875,157.0151129,156.1465383,167.3679946,0.9954177961,0.0004259901973
0.462890625,158.8659573,158.1046701,168.0485456,0.9961443194,0.000360789216
0.474609375,160.738619,160.0720631,169.0243492,0.996765856,0.000304520447
0.486328125,162.6333549,162.0510336,169.9889807,0.9972957553,0.0002561464479
0.498046875,164.5504255,164.0406914,170.9110528,0.99774598,0.0002147183617
0.509765625,166.4900938,166.0423897,172.1528309,0.9981271992,0.0001793737965
0.521484375,168.4526263,168.0600767,173.7112763,0.9984488832,0.0001493336856
0.533203125,170.4382926,170.096039,175.2673597,0.9987193997,0.0001238983537
0.544921875,172.4473653,172.1495631,176.7157503,0.9989461079,0.0001024429924
0.556640625,174.4801202,174.2204256,178.3083657,0.9991354513,8.441272961e-05
0.568359375,176.5368367,176.3115795,180.2708127,0.9992930464,6.931745363e-05
0.580078125,178.617797,178.42611,182.3243191,0.9994237671,5.672653091e-05
0.591796875,180.7232871,180.5641334,184.2357778,0.9995318247,4.626353544e-05
0.603515625,182.853596,182.7239507,186.0919323,0.9996208423,3.760108522e-05
0.615234375,185.0090164,184.9067188,188.2519967,0.9996939236,3.045586291e-05
0.626953125,187.1898441,187.1157827,190.6467666,0.9997537159,2.458387882e-05
