# Chain rule: x=log(S/K), vartheta=sigma_x/diff=du/dx
# Delta=dV/dS=vartheta/S, Gamma=d2V/dS2=(u_xx-u_x)/S2 (FD approx)
S,x,u_DPG,delta_DPG,gamma_DPG,delta_exact,gamma_exact,delta_error,gamma_error
42.26004432,-0.861328125,-0.02915673634,-0.0009714878803,1.665646573e-05,3.800557486e-05,1.881520573e-05,0.001009493455,2.158739998e-06
42.75819235,-0.849609375,-0.02963880909,-0.0009627149123,2.114393285e-05,4.848582423e-05,2.340768545e-05,0.001011200737,2.263752596e-06
43.26221239,-0.837890625,-0.03012037572,-0.0009502981059,2.703291623e-05,6.165433425e-05,2.902130533e-05,0.00101195244,1.988389091e-06
43.77217366,-0.826171875,-0.03060150028,-0.0009353040404,3.304907224e-05,7.814396971e-05,3.585786106e-05,0.00101344801,2.808788817e-06
44.28814619,-0.814453125,-0.03107927344,-0.0009163919456,4.163322578e-05,9.872157651e-05,4.415305783e-05,0.001015113522,2.519832052e-06
44.81020085,-0.802734375,-0.03155088193,-0.0008920876203,5.054125272e-05,0.0001243126243,5.41808932e-05,0.001016400245,3.639640486e-06
45.33840932,-0.791015625,-0.03201512183,-0.0008633103318,6.217618155e-05,0.0001560295193,6.625833263e-05,0.001019339851,4.082151084e-06
45.87284414,-0.779296875,-0.03246816728,-0.0008260165182,7.724070925e-05,0.0001952039466,8.075023846e-05,0.001021220465,3.50952921e-06
46.41357871,-0.767578125,-0.03290364079,-0.0007802634853,9.549424198e-05,0.0002434235952,9.807449767e-05,0.001023687081,2.580255694e-06
46.96068729,-0.755859375,-0.03331569117,-0.0007221337613,0.0001162219148,0.0003025736048,0.0001187072761,0.001024707366,2.485361278e-06
47.51424501,-0.744140625,-0.03369752819,-0.0006523419404,0.0001402433562,0.0003748830439,0.0001431883072,0.001027224984,2.944951025e-06
48.07432789,-0.732421875,-0.03403954834,-0.000565953065,0.0001711162526,0.0004629766846,0.0001721261039,0.00102892975,1.009851296e-06
48.64101286,-0.720703125,-0.03433072381,-0.0004595336485,0.0002057427167,0.0005699322823,0.0002062029577,0.001029465931,4.602409538e-07
49.21437772,-0.708984375,-0.0345583471,-0.0003313961154,0.0002451986309,0.0006993434851,0.0002461795709,0.0010307396,9.809399551e-07
49.79450124,-0.697265625,-0.03470660723,-0.0001766998773,0.0002915728703,0.0008553884004,0.0002928991414,0.001032088278,1.326271048e-06
50.38146306,-0.685546875,-0.0347570859,8.894305579e-06,0.0003463111604,0.001042903724,0.0003472907011,0.001034009419,9.795407115e-07
50.9753438,-0.673828125,-0.03468787082,0.0002322390825,0.000408790798,0.00126746419,0.0004103714887,0.001035225108,1.580690713e-06
51.57622503,-0.662109375,-0.03447083185,0.000497302003,0.0004811367685,0.001535466929,0.0004832481195,0.001038164926,2.111350981e-06
52.18418925,-0.650390625,-0.03407523054,0.000813859072,0.0005656473321,0.001854220131,0.0005671163051,0.001040361059,1.468972985e-06
52.79931995,-0.638671875,-0.03346427014,0.001189142387,0.0006621319724,0.0022320352,0.0006632588647,0.001042892813,1.126892291e-06
53.42170163,-0.626953125,-0.03259206567,0.001633255589,0.0007723895902,0.002678321328,0.0007730417698,0.00104506574,6.521795927e-07
54.05141974,-0.615234375,-0.03140499231,0.00215625123,0.0008971884737,0.003203681198,0.0008979079704,0.001047429967,7.194967173e-07
54.68856078,-0.603515625,-0.0298417579,0.002769867012,0.001038707055,0.003820006215,0.001039368764,0.001050139203,6.617081799e-07
55.33321223,-0.591796875,-0.02783156443,0.003487658123,0.001197866428,0.004540569439,0.00119899249,0.001052911315,1.126062559e-06
55.98546262,-0.580078125,-0.02529121415,0.004323382192,0.001377700321,0.005380114058,0.00137839038,0.001056731866,6.90059033e-07
56.64540154,-0.568359375,-0.02212677992,0.005295461762,0.001579000133,0.006354935036,0.001579199407,0.001059473274,1.992740326e-07
57.31311961,-0.556640625,-0.01822582616,0.006419752749,0.001802882276,0.007482951257,0.001803062077,0.001063198508,1.798010509e-07
57.98870852,-0.544921875,-0.01346068137,0.007717286118,0.002052257212,0.008783765303,0.002051603136,0.001066479185,6.540752269e-07
58.67226107,-0.533203125,-0.007688441605,0.00920906062,0.002328124029,0.01027870779,0.00232640326,0.00106964717,1.720769393e-06
59.36387112,-0.521484375,-0.0007437539026,0.0109188352,0.002632661305,0.01199086306,0.002628969873,0.001072027862,3.69143124e-06
60.06363365,-0.509765625,0.007563234983,0.01287207336,0.002966766698,0.01394507293,0.002960705355,0.001072999569,6.061342785e-06
60.77164475,-0.498046875,0.01744661513,0.01509537113,0.003330639306,0.01616791523,0.003322872957,0.001072544094,7.76634925e-06
61.48800167,-0.486328125,0.02914229081,0.01761612949,0.003725412919,0.01868765387,0.0037165609,0.001071524387,8.85201908e-06
62.21280278,-0.474609375,0.04292021327,0.02046427985,0.0041527028,0.02153415747,0.004142645188,0.001069877613,1.005761279e-05
62.94614761,-0.462890625,0.05908034587,0.02367137621,0.00461291693,0.0247387836,0.0046017518,0.001067407389,1.116513013e-05
63.68813688,-0.451171875,0.07795400435,0.02726987351,0.005105506319,0.02833422652,0.005094219006,0.001064353007,1.128731309e-05
64.43887248,-0.439453125,0.09990965637,0.03129249248,0.00563142191,0.03235432619,0.005620060633,0.001061833701,1.136127769e-05
65.19845752,-0.427734375,0.1253516703,0.03577512626,0.006191472619,0.0368338375,0.006178931184,0.001058711234,1.25414344e-05
65.96699631,-0.416015625,0.1547271629,0.0407538293,0.00678253486,0.04180815897,0.006770093772,0.001054329678,1.244108785e-05
66.74459438,-0.404296875,0.1885233117,0.04626185344,0.007404744667,0.04731302122,0.007392391823,0.001051167777,1.235284357e-05
67.53135854,-0.392578125,0.2272732603,0.05233753222,0.00805675094,0.05338413617,0.008044225567,0.001046603949,1.252537332e-05
68.32739683,-0.380859375,0.2715542082,0.05901409851,0.008736179487,0.0600568093,0.008723534247,0.001042710794,1.264523955e-05
69.13281856,-0.369140625,0.3219893578,0.06632817437,0.009440743263,0.0673655178,0.009427784979,0.001037343434,1.295828425e-05
69.94773435,-0.357421875,0.3792517002,0.07431128904,0.01016631778,0.0753434589,0.01015396906,0.001032169855,1.234872012e-05
70.77225611,-0.345703125,0.4440594033,0.08299521745,0.01091078483,0.08402207353,0.01089860646,0.001026856082,1.217837314e-05
71.60649707,-0.333984375,0.5171800585,0.09240969214,0.01166913595,0.09343055162,0.01165775903,0.001020859482,1.137692688e-05
72.45057179,-0.322265625,0.5994271203,0.1025797114,0.01243744944,0.1035953261,0.01242705285,0.001015614685,1.039658838e-05
73.30459621,-0.310546875,0.6916615181,0.1135297144,0.01321059567,0.1145395636,0.0132017099,0.001009849205,8.885774981e-06
74.16868759,-0.298828125,0.7947903724,0.1252770445,0.01398408783,0.1262826611,0.01397658895,0.001005616567,7.49887402e-06
75.04296461,-0.287109375,0.9097609327,0.1378392108,0.01475229992,0.1388397572,0.01474623562,0.001000546407,6.064294382e-06
75.92754733,-0.275390625,1.037563529,0.1512242709,0.01550893973,0.1522212685,0.01550494084,0.0009969976194,3.998893182e-06
76.82255723,-0.263671875,1.179223452,0.1654388055,0.016249316,0.1664324605,0.01624680717,0.0009936550252,2.508834432e-06
77.72811723,-0.251953125,1.335800091,0.1804823001,0.01696630416,0.1814730634,0.01696582202,0.0009907632396,4.821353566e-07
78.64435168,-0.240234375,1.508388667,0.1963479242,0.01765514731,0.1973369419,0.0176559364,0.0009890176969,7.890913617e-07
79.57138641,-0.228515625,1.698097585,0.213025489,0.01830849845,0.2140118289,0.01831114801,0.0009863398293,2.649554732e-06
80.50934873,-0.216796875,1.906058288,0.2304932198,0.01892088097,0.2314791305,0.018925587,0.0009859106925,4.706026744e-06
81.45836746,-0.205078125,2.133416577,0.2487288329,0.01948714499,0.2497138101,0.01949360278,0.0009849772071,6.457782689e-06
82.41857292,-0.193359375,2.381320929,0.2676985484,0.01999992948,0.2686843567,0.02000985005,0.0009858083658,9.920563233e-06
83.39009697,-0.181640625,2.65092201,0.287363287,0.02045789468,0.2883528436,0.02046937226,0.0009895566157,1.147757889e-05
84.37307305,-0.169921875,2.943351776,0.3076835062,0.02085350808,0.3086750777,0.02086768069,0.0009915714481,1.417260257e-05
85.36763613,-0.158203125,3.259746992,0.3286019159,0.02118467562,0.3296008427,0.02120082734,0.0009989267871,1.615171791e-05
86.37392282,-0.146484375,3.601203528,0.3500708595,0.02144883252,0.3510742337,0.0214654701,0.001003374145,1.663757528e-05
87.39207129,-0.134765625,3.968788669,0.3720236864,0.02163875361,0.3730340809,0.02165892847,0.001010394582,2.017485954e-05
88.42222137,-0.123046875,4.363554757,0.3943934872,0.02176025906,0.3954144577,0.02177922885,0.001020970541,1.896978522e-05
89.46451453,-0.111328125,4.786471174,0.4171205883,0.0218045594,0.4181452654,0.02182513797,0.001024677084,2.057856611e-05
90.51909392,-0.099609375,5.238494399,0.4401148693,0.02177374288,0.4411528875,0.021796184,0.001038018137,2.244111926e-05
91.58610435,-0.087890625,5.720500913,0.4633155396,0.02167230074,0.4643609025,0.0216926646,0.001045362906,2.036385315e-05
92.66569237,-0.076171875,6.233295431,0.4866365965,0.02149185454,0.4876908443,0.02151564181,0.001054247723,2.378726972e-05
93.75800623,-0.064453125,6.777654435,0.5099937388,0.02124510805,0.5110629965,0.02126692395,0.001069257748,2.181589326e-05
94.86319594,-0.052734375,7.354219011,0.5333227973,0.0209279722,0.5343972093,0.02094903482,0.001074412019,2.106262392e-05
95.98141327,-0.041015625,7.963604754,0.5565251396,0.02054229775,0.5576137225,0.02056517111,0.001088582931,2.287336297e-05
97.1128118,-0.029296875,8.606333541,0.5795350761,0.02010050529,0.5806339829,0.02011914889,0.001098906733,1.864359424e-05
98.2575469,-0.017578125,9.282810494,0.6022765755,0.01959570947,0.6033814404,0.01961534043,0.001104864923,1.963095926e-05
99.41577577,-0.005859375,9.993416431,0.6246632889,0.01903970437,0.6257823106,0.01905860299,0.001119021636,1.889862055e-05
100.5876575,0.005859375,10.7383998,0.646641192,0.01843967863,0.64776629,0.01845420094,0.001125098022,1.452230588e-05
101.7733529,0.017578125,11.51792919,0.6681362545,0.01779205936,0.669267214,0.01780772314,0.001130959541,1.566378012e-05
102.973025,0.029296875,12.33212496,0.6890817931,0.0171116604,0.6902236457,0.01712499736,0.001141852546,1.333695799e-05
104.1868385,0.041015625,13.1809859,0.709434999,0.01640275986,0.7105793878,0.01641200345,0.001144388786,9.243585654e-06
105.4149599,0.052734375,14.06443579,0.7291362652,0.01566401065,0.7302839114,0.01567478722,0.001147646205,1.077657737e-05
106.6575581,0.064453125,14.98236674,0.7481363783,0.01491113535,0.7492926953,0.01491937661,0.001156317051,8.241262546e-06
107.9148037,0.076171875,15.9345483,0.7664117735,0.01414731103,0.7675674739,0.01415170178,0.001155700391,4.390753836e-06
109.1868692,0.087890625,16.92069658,0.7839193291,0.01337119314,0.7850763918,0.01337752057,0.001157062682,6.3274283e-06
110.4739295,0.099609375,17.94051385,0.8006303391,0.01259895367,0.8017940671,0.01260235052,0.001163727975,3.396852759e-06
111.7761612,0.111328125,18.993587,0.8165416989,0.01183211266,0.8177015644,0.01183140854,0.001159865513,7.041215421e-07
113.0937432,0.123046875,20.07947866,0.8316282704,0.01106857668,0.8327862835,0.01106955888,0.00115801305,9.821991401e-07
114.4268565,0.134765625,21.19774576,0.8458811228,0.01032270723,0.8470417682,0.01032127019,0.001160645403,1.437042482e-06
115.7756841,0.146484375,22.34786462,0.8593131604,0.00959605853,0.8604674437,0.009590581657,0.00115428329,5.476872757e-06
117.1404112,0.158203125,23.52928749,0.8719205525,0.008884116018,0.8730682896,0.008881078648,0.00114773703,3.037370611e-06
118.5212253,0.169921875,24.74149227,0.8837048672,0.008199209413,0.8848544581,0.008195877393,0.001149590849,3.332019734e-06
119.918316,0.181640625,25.9838998,0.8946971757,0.007545202064,0.8958408474,0.007537618591,0.001143671734,7.583473038e-06
121.3318752,0.193359375,27.25591304,0.9049117884,0.006914064198,0.9060466397,0.00690846929,0.001134851332,5.594908265e-06
122.7620969,0.205078125,28.55698909,0.9143592595,0.006314458755,0.9154948131,0.006310132417,0.001135553552,4.326338202e-06
124.2091777,0.216796875,29.88655771,0.9230803963,0.005752510793,0.9242116391,0.005743863131,0.001131242774,8.647662157e-06
125.6733161,0.228515625,31.24403394,0.9311060796,0.005218973614,0.9322261735,0.005210491127,0.001120093968,8.482486823e-06
127.1547134,0.240234375,32.62889038,0.9384530698,0.004715690669,0.9395697499,0.004710447925,0.001116680109,5.242744189e-06
128.653573,0.251953125,34.04062344,0.9451600488,0.004251716464,0.9462754839,0.004243798172,0.001115435096,7.918292441e-06
130.1701006,0.263671875,35.47870359,0.9512736409,0.003820171286,0.9523777961,0.003810273972,0.001104155259,9.897314591e-06
131.7045045,0.275390625,36.94265488,0.9568151299,0.00341535907,0.9579119589,0.003409311277,0.001096828926,6.04779341e-06
133.2569955,0.287109375,38.43206087,0.9618164956,0.003045747838,0.9629136724,0.003040087433,0.001097176796,5.660405102e-06
134.8277868,0.298828125,39.94649803,0.9663278603,0.002711016357,0.9674186756,0.00270155903,0.001090815342,9.4573274e-06
136.4170941,0.310546875,41.48556732,0.9703835746,0.002400631372,0.9714623929,0.002392499287,0.001078818371,8.132085319e-06
138.0251357,0.322265625,43.04894366,0.9740035162,0.002116162099,0.9750796208,0.002111534301,0.001076104585,4.627797784e-06
139.6521323,0.333984375,44.63633656,0.9772294397,0.001864493793,0.9783042541,0.001857177583,0.001074814355,7.316210099e-06
141.2983074,0.345703125,46.24745217,0.9801063246,0.001638050981,0.9811690534,0.001627862404,0.001062728727,1.018857727e-05
142.9638872,0.357421875,47.88205076,0.982654263,0.001428940724,0.9837054517,0.001421971597,0.001051188647,6.969127362e-06
144.6491002,0.369140625,49.53995951,0.9848944089,0.001243111414,0.9859434003,0.001237864529,0.001048991408,5.246885207e-06
146.354178,0.380859375,51.22102242,0.9868687723,0.001083395448,0.9879112511,0.00107390109,0.001042478762,9.494357759e-06
148.0793548,0.392578125,52.92508545,0.9886107311,0.0009395448712,0.9896356733,0.0009284626043,0.001024942212,1.108226692e-05
149.8248674,0.404296875,54.65205965,0.9901296407,0.0008071862756,0.9911416021,0.0007999696631,0.001011961433,7.216612537e-06
151.5909555,0.416015625,56.4019099,0.991445247,0.000694039922,0.9924522157,0.0006868969489,0.001006968748,7.142973047e-06
153.3778617,0.427734375,58.17460302,0.9925955606,0.000600261754,0.9935889378,0.0005877851709,0.0009933772259,1.247658314e-05
155.1858314,0.439453125,59.97011688,0.9936031135,0.0005148529723,0.9945714622,0.0005012502834,0.0009683486695,1.36026889e-05
157.0151129,0.451171875,61.788488,0.9944682102,0.0004360928272,0.9954177961,0.0004259901973,0.0009495858961,1.010262991e-05
158.8659573,0.462890625,63.6298002,0.99520799,0.0003719502453,0.9961443194,0.000360789216,0.0009363293411,1.116102929e-05
160.738619,0.474609375,65.49412761,0.9958531692,0.0003215567935,0.996765856,0.000304520447,0.0009126868461,1.703634648e-05
162.6333549,0.486328125,67.38155656,0.9964194223,0.0002752220963,0.9972957553,0.0002561464479,0.0008763330053,1.907564841e-05
164.5504255,0.498046875,69.29222015,0.9969022626,0.000231154979,0.99774598,0.0002147183617,0.0008437174927,1.64366173e-05
166.4900938,0.509765625,71.22628719,0.9973109267,0.0001966610635,0.9981271992,0.0001793737965,0.0008162724981,1.728726696e-05
168.4526263,0.521484375,73.18392176,0.9976696735,0.0001724821951,0.9984488832,0.0001493336856,0.0007792097125,2.31485095e-05
170.4382926,0.533203125,75.16529382,0.9979919207,0.0001510512058,0.9987193997,0.0001238983537,0.0007274789849,2.715285212e-05
172.4473653,0.544921875,77.17060483,0.9982730837,0.0001285774993,0.9989461079,0.0001024429924,0.0006730242415,2.613450692e-05
174.4801202,0.556640625,79.20008718,0.9985116088,0.0001102681114,0.9991354513,8.441272961e-05,0.0006238425214,2.585538181e-05
176.5368367,0.568359375,81.25397756,0.998724022,0.0001003515966,0.9992930464,6.931745363e-05,0.0005690244159,3.103414295e-05
178.617797,0.580078125,83.33251178,0.9989268313,9.443068038e-05,0.9994237671,5.672653091e-05,0.0004969357803,3.770414946e-05
180.7232871,0.591796875,85.4359397,0.9991193513,8.597133914e-05,0.9995318247,4.626353544e-05,0.0004124733739,3.970780371e-05
182.853596,0.603515625,87.56454045,0.9992909886,7.646674316e-05,0.9996208423,3.760108522e-05,0.0003298537287,3.886565794e-05
185.0090164,0.615234375,89.71860519,0.9994470671,7.226592318e-05,0.9996939236,3.045586291e-05,0.0002468564846,4.181006027e-05
187.1898441,0.626953125,91.89841708,0.9996043516,7.360370234e-05,0.9997537159,2.458387882e-05,0.0001493643029,4.901982352e-05
189.3963788,0.638671875,94.1042683,0.9997699932,7.434114513e-05,0.999802468,1.977601908e-05,3.247484217e-05,5.456512605e-05
191.6289233,0.650390625,96.33647023,0.9999343578,7.150452814e-05,0.9998420823,1.585390701e-05,9.227544745e-05,5.565062113e-05
193.8877844,0.662109375,98.59534878,1.000091149,6.913907486e-05,0.9998741612,1.266609406e-05,0.0002169877827,5.64729808e-05
196.1732723,0.673828125,100.8812287,1.00024855,7.14317289e-05,0.9999000491,1.008458613e-05,0.0003485007395,6.134714277e-05
198.4857007,0.685546875,103.1944417,1.000419586,7.687455603e-05,0.9999208692,8.001702825e-06,0.0004987169135,6.887285321e-05
200.8253874,0.697265625,105.5353297,1.000606179,8.052692472e-05,0.9999375562,6.327260644e-06,0.0006686229136,7.419966408e-05
203.1926535,0.708984375,107.9042461,1.000798623,8.07747488e-05,0.9999508848,4.98606574e-06,0.0008477377642,7.578868306e-05
205.5878242,0.720703125,110.3015476,1.000990864,8.117713332e-05,0.9999614944,3.915698491e-06,0.001029369404,7.726143483e-05
208.0112284,0.732421875,112.7275982,1.001189781,8.522083192e-05,0.9999699107,3.064569362e-06,0.001219869972,8.215626256e-05
210.4631989,0.744140625,115.1827643,1.001406347,9.15135073e-05,0.9999765643,2.390224179e-06,0.001429783006,8.912328312e-05
212.9440725,0.755859375,117.6674191,1.001641203,9.591604908e-05,0.9999818063,1.857876252e-06,0.001659396253,9.405817282e-05
215.4541899,0.767578125,120.1819493,1.001885063,9.719295392e-05,0.999985922,1.439142835e-06,0.001899141369,9.575381109e-05
217.9938957,0.779296875,122.7267452,1.00213201,9.79360886e-05,0.9999891425,1.110963995e-06,0.002142867312,9.68251246e-05
220.5635388,0.791015625,125.3021937,1.002385453,0.0001007344804,0.9999916537,8.546829436e-07,0.002393799396,9.987979746e-05
223.163472,0.802734375,127.9086849,1.002652764,0.0001052108961,0.9999936051,6.552681485e-07,0.002659159213,0.0001045556279
225.7940523,0.814453125,130.5466204,1.00293576,0.0001084117615,0.9999951164,5.006590228e-07,0.002940643641,0.0001079111024
228.4556412,0.826171875,133.2164062,1.003226498,0.0001082466287,0.9999962828,3.812185322e-07,0.003230214887,0.0001078654102
231.148604,0.837890625,135.9184433,1.003515372,0.000105909742,0.99999718,2.892776832e-07,0.003518192257,0.0001056204643
233.8733106,0.849609375,138.6531243,1.003800282,0.0001036668255,0.9999978676,2.187584434e-07,0.003802414052,0.0001034480671
236.6301352,0.861328125,141.4208372,1.004083625,0.0001008746028,0.9999983929,1.648631853e-07,0.004085232231,0.0001007097396
239.4194563,0.873046875,144.2219577,1.004359747,9.40144452e-05,0.9999987928,1.238202045e-07,0.004360954113,9.389062499e-05
242.2416571,0.884765625,147.0568367,1.004611189,7.990693711e-05,0.9999990962,9.267622078e-08,0.004612093083,7.981426089e-05
245.0971251,0.896484375,149.9257733,1.004813432,5.793525955e-05,0.9999993256,6.912801436e-08,0.004814106482,5.786613154e-05
247.9862525,0.908203125,152.8290091,1.004944004,2.982937643e-05,0.9999994984,5.138647385e-08,0.004944505507,2.977798995e-05
250.9094359,0.919921875,155.7667212,1.00498681,-1.684608572e-06,0.9999996282,3.806733909e-08,0.004987181492,1.722675911e-06
253.867077,0.931640625,158.739039,1.004934097,-3.440945171e-05,0.9999997253,2.810380944e-08,0.004934371737,3.443755552e-05
256.8595817,0.943359375,161.7460698,1.004782068,-6.648119835e-05,0.9999997977,2.067696687e-08,0.004782270707,6.650187532e-05
259.8873612,0.955078125,164.7879377,1.004533861,-9.472726378e-05,0.9999998515,1.516063667e-08,0.004534009785,9.474242441e-05
262.9508312,0.966796875,167.8647911,1.004205061,-0.0001151346173,0.9999998914,1.107788917e-08,0.00420516963,0.0001151456952
266.0504124,0.978515625,170.9768209,1.003824281,-0.0001250056437,0.9999999208,8.066879326e-09,0.003824359961,0.0001250137106
269.1865304,0.990234375,174.1243246,1.003425563,-0.000124873499,0.9999999425,5.854139577e-09,0.003425620963,0.0001248793532
272.3596161,1.001953125,177.3076873,1.003036428,-0.0001181435285,0.9999999583,4.233792349e-09,0.003036470108,0.0001181477623
275.570105,1.013671875,180.527352,1.002671385,-0.0001092398548,0.9999999699,3.051441179e-09,0.002671415477,0.0001092429063
278.8184382,1.025390625,183.7838099,1.002330868,-0.0001012533648,0.9999999784,2.19174195e-09,0.002330889283,0.0001012555566
282.1050618,1.037109375,187.0775619,1.002009699,-9.482496485e-05,0.9999999845,1.568854998e-09,0.00200971456,9.482653371e-05
285.430427,1.048828125,190.4090956,1.001703886,-8.939721773e-05,0.9999999889,1.119141909e-09,0.001703897136,8.939833688e-05
288.7949905,1.060546875,193.778889,1.001411638,-8.426330476e-05,0.9999999921,7.956031267e-10,0.001411645925,8.426410036e-05
292.1992145,1.072265625,197.1874299,1.001133526,-7.894043029e-05,0.9999999944,5.636594226e-10,0.00113353125,7.894099395e-05
295.6435663,1.083984375,200.6352174,1.000871009,-7.324162662e-05,0.999999996,3.979660549e-10,0.0008710124715,7.324202459e-05
299.1285192,1.095703125,204.1227691,1.000626012,-6.675202289e-05,0.9999999972,2.800169085e-10,0.0006260148945,6.675230291e-05
302.6545515,1.107421875,207.6506186,1.000403011,-5.905470636e-05,0.999999998,1.963502467e-10,0.000403013031,5.905490271e-05
306.2221476,1.119140625,211.2193055,1.0002071,-5.05409152e-05,0.9999999986,1.372105845e-10,0.0002071013321,5.054105242e-05
309.8317973,1.130859375,214.829407,1.000040266,-4.250208121e-05,0.999999999,9.555485234e-11,4.026745259e-05,4.250217677e-05
313.4839965,1.142578125,218.4814929,0.9998984563,-3.647050137e-05,0.9999999993,6.631730136e-11,0.0001015430699,3.647056768e-05
317.1792467,1.154296875,222.1761187,0.9997723013,-3.28623298e-05,0.9999999995,4.586801153e-11,0.0002276982057,3.286237567e-05
320.9180553,1.166015625,225.9138379,0.9996541558,-3.056706365e-05,0.9999999997,3.161563791e-11,0.0003458439083,3.056709527e-05
324.7009357,1.177734375,229.6951811,0.9995423854,-2.777704078e-05,0.9999999998,2.171715611e-11,0.0004576143974,2.77770625e-05
328.5284076,1.189453125,233.5206988,0.9994427627,-2.331987198e-05,0.9999999998,1.486664344e-11,0.0005572371452,2.331988684e-05
332.4009965,1.201171875,237.3909816,0.999362821,-1.762156839e-05,0.9999999999,1.01421929e-11,0.0006371789462,1.762157853e-05
336.3192343,1.212890625,241.3066245,0.9993054761,-1.20711279e-05,0.9999999999,6.895404931e-12,0.000694523811,1.207113479e-05
340.283659,1.224609375,245.268224,0.9992676683,-7.992502041e-06,1,4.671933498e-12,0.0007323316287,7.992506713e-06
344.2948151,1.236328125,249.2763858,0.9992417313,-5.828491907e-06,1,3.154586915e-12,0.000758268695,5.828495061e-06
348.3532534,1.248046875,253.3316924,0.9992206348,-4.956738417e-06,1,2.12274248e-12,0.0007793652205,4.95674054e-06
352.4595314,1.259765625,257.4347122,0.9992012609,-4.322456956e-06,1,1.42351187e-12,0.0007987390754,4.322458379e-06
356.6142128,1.271484375,261.5860325,0.9991849271,-3.090102922e-06,1,9.51335806e-13,0.0008150728738,3.090103873e-06
360.8178683,1.283203125,265.7862427,0.9991754328,-1.329474984e-06,1,6.336005726e-13,0.0008245672049,1.329475617e-06
365.0710751,1.294921875,270.0359424,0.9991736839,5.093084619e-07,1,4.205389708e-13,0.0008263160662,5.093080414e-07
369.3744174,1.306640625,274.3357461,0.9991797907,2.269590617e-06,1,2.781671893e-13,0.0008202092857,2.269590339e-06
373.7284862,1.318359375,278.6862739,0.9991933327,3.59894132e-06,1,1.833641903e-13,0.0008066672898,3.598941137e-06
378.1338793,1.330078125,283.0881562,0.9992113155,4.338231332e-06,1,1.204570204e-13,0.0007886844981,4.338231211e-06
382.5912018,1.341796875,287.5420055,0.9992317812,4.733969984e-06,1,7.886034552e-14,0.0007682187802,4.733969905e-06
387.1010658,1.353515625,292.0484426,0.9992537659,4.842084156e-06,1,5.145104538e-14,0.0007462341069,4.842084104e-06
391.6640907,1.365234375,296.6081052,0.9992757129,4.767109209e-06,1,3.345327949e-14,0.0007242870891,4.767109175e-06
396.2809031,1.376953125,301.221624,0.9992975272,4.838227755e-06,1,2.167664988e-14,0.0007024728206,4.838227734e-06
400.952137,1.388671875,305.8896343,0.9993206506,5.247084013e-06,1,1.399763276e-14,0.0006793494062,5.247083999e-06
405.6784339,1.400390625,310.6127893,0.9993468368,5.843513728e-06,1,9.007950597e-15,0.0006531631871,5.843513719e-06
410.4604429,1.412109375,315.3917517,0.9993762125,6.292790285e-06,1,5.777053166e-15,0.0006237874901,6.29279028e-06
415.2988207,1.423828125,320.2271833,0.9994073759,6.295429252e-06,1,3.692289126e-15,0.0005926241105,6.295429249e-06
420.1942318,1.435546875,325.1197617,0.9994374909,5.661854531e-06,1,2.351765453e-15,0.0005625091108,5.661854529e-06
425.1473484,1.447265625,330.0701504,0.9994631368,4.79091721e-06,1,1.492798809e-15,0.0005368631792,4.790917209e-06
430.1588508,1.458984375,335.0790052,0.9994852306,4.302787462e-06,1,9.443163766e-16,0.0005147694459,4.302787461e-06
435.2294272,1.470703125,340.1470304,0.9995065179,4.378185102e-06,1,5.953093878e-16,0.0004934821369,4.378185101e-06
440.359774,1.482421875,345.2749195,0.9995298921,4.940715352e-06,1,3.740045703e-16,0.000470107916,4.940715351e-06
445.5505957,1.494140625,350.4633777,0.9995575118,5.481789732e-06,1,2.341639609e-16,0.0004424881815,5.481789731e-06
450.8026051,1.505859375,355.7131444,0.9995871375,5.418126817e-06,1,1.461073857e-16,0.0004128625117,5.418126817e-06
456.1165236,1.517578125,361.0249367,0.9996147594,4.778775451e-06,1,9.085174071e-17,0.0003852406443,4.77877545e-06
461.4930808,1.529296875,366.3994691,0.9996382249,3.909452273e-06,1,5.629934001e-17,0.0003617751289,3.909452273e-06
466.9330152,1.541015625,371.8374838,0.9996570459,3.25135209e-06,1,3.476820926e-17,0.0003429540864,3.25135209e-06
472.4370738,1.552734375,377.339706,0.9996738076,3.149150628e-06,1,2.139785845e-17,0.0003261923543,3.149150628e-06
478.0060126,1.564453125,382.9068836,0.9996919165,3.401640432e-06,1,1.312403155e-17,0.0003080835499,3.401640432e-06
483.6405962,1.576171875,388.5397975,0.999711918,3.573102608e-06,1,8.021825116e-18,0.0002880819997,3.573102608e-06
489.3415985,1.587890625,394.2392152,0.9997324197,3.448745641e-06,1,4.886389496e-18,0.0002675803383,3.448745641e-06
495.1098024,1.599609375,400.0059204,0.9997514724,2.984056643e-06,1,2.966278624e-18,0.0002485276248,2.984056643e-06
500.9460001,1.611328125,405.8407122,0.9997670479,2.46741051e-06,1,1.794505404e-18,0.0002329521466,2.46741051e-06
506.850993,1.623046875,411.7443665,0.9997804427,2.250659197e-06,1,1.081898621e-18,0.0002195572877,2.250659197e-06
512.8255921,1.634765625,417.717692,0.9997937848,2.280342691e-06,1,6.500358849e-19,0.0002062152335,2.280342691e-06
518.8706179,1.646484375,423.7615214,0.9998078516,2.398199212e-06,1,3.892217182e-19,0.0001921484238,2.398199212e-06
